event_id,subject,threshold,distance_masker,distance_target,level_masker,level_target,masker_type,stim_type,talker,normalisation_method,normalisation_level_masker,normalisation_level_target
0,6,-10.5,8.0,7.0,91.58892582949886,80.34444444444446,babble,syllable,p284,mgb_normalisation,91.58892582949886,90.34149293193902
1,6,-9.75,7.0,7.0,90.341492931939,81.09444444444446,babble,syllable,p284,mgb_normalisation,90.34149293193902,90.34149293193902
2,6,-12.5,6.0,7.0,89.31368318402099,78.34444444444446,babble,syllable,p284,mgb_normalisation,89.31368318402099,90.34149293193902
