event_id,subject,threshold,distance_masker,distance_target,level_masker,level_target,masker_type,stim_type,talker,normalisation_method,normalisation_level_masker,normalisation_level_target,abs_spatial_separation,relative_threshold,mgb_level_target,mgb_level_masker,tmr,relative_tmr
0,sub_108,-16.875,12.0,7.0,93.00003341222715,73.46649293193902,babble,syllable,p284,mgb_normalisation,93.00003341222715,90.34149293193902,5.0,-6.375,13.24609451605221,30.341346159944948,0.4365691108833862,-0.14907293041642616
0,sub_108,-9.0,2.0,7.0,84.40078082039426,81.34149293193902,babble,syllable,p284,mgb_normalisation,84.40078082039426,90.34149293193902,5.0,1.5,19.128666629280957,29.645072252093144,0.6452561986227018,0.05961415732288944
0,sub_108,-13.0,8.0,7.0,91.58892582949886,77.34149293193902,babble,syllable,p284,mgb_normalisation,91.58892582949886,90.34149293193902,1.0,-2.5,15.689354137791355,30.254889529861288,0.5185725144461728,-0.06706952685363954
0,sub_108,-14.5,6.0,7.0,89.31368318402099,75.84149293193902,babble,syllable,p284,mgb_normalisation,89.31368318402099,90.34149293193902,1.0,-4.0,14.639840964808258,29.94656420537578,0.4888654626422962,-0.09677657865751615
0,sub_108,-14.5,4.0,7.0,87.57049330475357,75.84149293193902,babble,syllable,p284,mgb_normalisation,87.57049330475357,90.34149293193902,3.0,-4.0,14.639840964808258,30.035097752810543,0.4874244487330936,-0.09821759256671875
0,sub_118,-9.375,2.0,7.0,84.40078082039426,80.96649293193902,babble,syllable,p248,mgb_normalisation,84.40078082039426,90.34149293193902,5.0,0.125,18.76664789383767,29.645072252093144,0.633044430934474,0.01707718183880047
0,sub_118,-9.125,12.0,7.0,93.00003341222718,81.21649293193902,babble,syllable,p248,mgb_normalisation,93.00003341222715,90.34149293193902,5.0,0.375,19.00708375909028,30.341346159944976,0.6264416766116466,0.01047442751597305
0,sub_118,-10.375,10.0,7.0,92.0152836843556,79.96649293193902,babble,syllable,p248,mgb_normalisation,92.0152836843556,90.34149293193902,3.0,-0.875,17.841302767876527,30.271996754071978,0.5893665658337071,-0.026600683261966518
0,sub_118,-9.5,7.0,7.0,90.34149293193904,80.84149293193902,babble,syllable,p248,mgb_normalisation,90.34149293193902,90.34149293193902,0.0,0.0,18.647794898775686,30.274003895748137,0.6159672490956736,0.0
0,sub_118,-10.75,4.0,7.0,87.57049330475357,79.59149293193902,babble,syllable,p248,mgb_normalisation,87.57049330475357,90.34149293193902,3.0,-1.25,17.509312658848927,30.035097752810543,0.5829617337340108,-0.03300551536166274
0,sub_118,-10.25,8.0,7.0,91.58892582949888,80.09149293193902,babble,syllable,p248,mgb_normalisation,91.58892582949886,90.34149293193902,1.0,-0.75,17.9537860543048,30.254889529861288,0.5934176701119528,-0.022549578983720786
0,sub_118,-11.125,6.0,7.0,89.31368318402099,79.21649293193902,babble,syllable,p248,mgb_normalisation,89.31368318402099,90.34149293193902,1.0,-1.625,17.185512175207407,29.94656420537578,0.5738725837577853,-0.042094665337888304
0,sub_119,-6.0,6.0,7.0,89.31368318402099,84.34149293193902,babble,syllable,p248,mgb_normalisation,89.31368318402099,90.34149293193902,1.0,-2.875,22.319643026726567,29.94656420537578,0.7453156520279517,-0.10919618148164467
0,sub_119,-9.875,4.0,7.0,87.57049330475357,80.46649293193902,babble,syllable,p248,mgb_normalisation,87.57049330475357,90.34149293193902,3.0,-6.75,18.296695663847203,30.035097752810543,0.6091771638111311,-0.2453346696984653
0,sub_119,-9.625,2.0,7.0,84.40078082039426,80.71649293193902,babble,syllable,p248,mgb_normalisation,84.40078082039426,90.34149293193902,5.0,-6.5,18.52985186208994,29.645072252093144,0.6250567279619839,-0.2294551055476125
0,sub_119,-3.125,7.0,7.0,90.34149293193904,87.21649293193902,babble,syllable,p248,mgb_normalisation,90.34149293193902,90.34149293193902,0.0,0.0,25.869494576632405,30.274003895748137,0.8545118335095964,0.0
0,sub_119,-10.875,8.0,7.0,91.58892582949886,79.46649293193902,babble,syllable,p248,mgb_normalisation,91.58892582949886,90.34149293193902,1.0,-7.75,17.400469205925504,30.254889529861288,0.5751291601561264,-0.27938267335347
0,sub_119,-10.125,12.0,7.0,93.00003341222715,80.21649293193902,babble,syllable,p248,mgb_normalisation,93.00003341222715,90.34149293193902,5.0,-7.0,18.067179299109398,30.341346159944948,0.5954639983298019,-0.25904783517979446
0,sub_119,-9.0,10.0,7.0,92.0152836843556,81.34149293193902,babble,syllable,p248,mgb_normalisation,92.0152836843556,90.34149293193902,3.0,-5.875,19.128666629280957,30.271996754071978,0.6318931250119106,-0.22261870849768572
0,sub_114,-8.5,12.0,7.0,93.00003341222715,81.84149293193902,babble,syllable,p245,mgb_normalisation,93.00003341222715,90.34149293193902,5.0,2.5,19.62409769380588,30.341346159944948,0.6467774234655608,0.0755766080422996
0,sub_114,-8.5,4.0,7.0,87.57049330475355,81.84149293193902,babble,syllable,p245,mgb_normalisation,87.57049330475357,90.34149293193902,3.0,2.5,19.62409769380588,30.035097752810543,0.6533721932691079,0.08217137784584672
0,sub_114,-11.0,7.0,7.0,90.34149293193904,79.34149293193902,babble,syllable,p245,mgb_normalisation,90.34149293193902,90.34149293193902,0.0,0.0,17.29253571137832,30.274003895748137,0.5712008154232612,0.0
0,sub_114,-8.875,6.0,7.0,89.31368318402099,81.46649293193902,babble,syllable,p245,mgb_normalisation,89.31368318402099,90.34149293193902,1.0,2.125,19.25115945784779,29.94656420537578,0.6428503559146852,0.07164954049142402
0,sub_114,-7.375,10.0,7.0,92.0152836843556,82.96649293193902,babble,syllable,p245,mgb_normalisation,92.0152836843556,90.34149293193902,3.0,3.625,20.792050153996655,30.271996754071978,0.6868410538924841,0.11564023846922289
0,sub_114,-11.25,8.0,7.0,91.58892582949888,79.09149293193902,babble,syllable,p245,mgb_normalisation,91.58892582949886,90.34149293193902,1.0,-0.25,17.079398597412705,30.254889529861288,0.5645169710686103,-0.006683844354650859
0,sub_114,-7.375,2.0,7.0,84.40078082039426,82.96649293193902,babble,syllable,p245,mgb_normalisation,84.40078082039426,90.34149293193902,5.0,3.625,20.792050153996655,29.645072252093144,0.7013661487206729,0.13016533329741176
0,sub_101,-9.25,2.0,7.0,84.40078082039426,81.09149293193902,babble,syllable,p245,mgb_normalisation,84.40078082039426,90.34149293193902,5.0,0.0,18.88641084727584,29.645072252093144,0.6370843250666165,0.01323519984640198
0,sub_101,-7.0,4.0,7.0,87.57049330475357,83.34149293193902,babble,syllable,p245,mgb_normalisation,87.57049330475357,90.34149293193902,3.0,2.25,21.197746891499122,30.035097752810543,0.7057658698485686,0.08191674462835408
0,sub_101,-10.25,10.0,7.0,92.0152836843556,80.09149293193902,babble,syllable,p245,mgb_normalisation,92.0152836843556,90.34149293193902,3.0,-1.0,17.9537860543048,30.271996754071978,0.5930823196157281,-0.030766805604486414
0,sub_101,-13.125,12.0,7.0,93.00003341222718,77.21649293193902,babble,syllable,p245,mgb_normalisation,93.00003341222715,90.34149293193902,5.0,-3.875,15.596889935640178,30.341346159944976,0.514047394384576,-0.10980173083563849
0,sub_101,-10.25,6.0,7.0,89.31368318402099,80.09149293193902,babble,syllable,p245,mgb_normalisation,89.31368318402099,90.34149293193902,1.0,-1.0,17.9537860543048,29.94656420537578,0.599527409260588,-0.02432171595962651
0,sub_101,-9.875,8.0,7.0,91.58892582949888,80.46649293193902,babble,syllable,p245,mgb_normalisation,91.58892582949886,90.34149293193902,1.0,-0.625,18.296695663847203,30.254889529861288,0.6047516929714299,-0.019097432248784574
0,sub_101,-9.25,7.0,7.0,90.34149293193904,81.09149293193902,babble,syllable,p245,mgb_normalisation,90.34149293193902,90.34149293193902,0.0,0.0,18.88641084727584,30.274003895748137,0.6238491252202145,0.0
0,sub_115,-7.25,7.0,7.0,90.34149293193904,83.09149293193902,babble,syllable,p248,mgb_normalisation,90.34149293193902,90.34149293193902,0.0,0.0,20.92637244145456,30.274003895748137,0.6912324023448245,0.0
0,sub_115,-11.5,8.0,7.0,91.58892582949888,78.84149293193902,babble,syllable,p248,mgb_normalisation,91.58892582949886,90.34149293193902,1.0,-4.25,16.869901316951996,30.254889529861288,0.5575925603794244,-0.13363984196540013
0,sub_115,-10.125,10.0,7.0,92.0152836843556,80.21649293193902,babble,syllable,p248,mgb_normalisation,92.0152836843556,90.34149293193902,3.0,-2.875,18.067179299109398,30.271996754071978,0.5968281328082241,-0.09440426953660042
0,sub_115,-10.375,4.0,7.0,87.57049330475357,79.96649293193902,babble,syllable,p248,mgb_normalisation,87.57049330475357,90.34149293193902,3.0,-3.125,17.841302767876527,30.035097752810543,0.5940151390453531,-0.09721726329947145
0,sub_115,-9.75,2.0,7.0,84.40078082039426,80.59149293193902,babble,syllable,p248,mgb_normalisation,84.40078082039426,90.34149293193902,5.0,-2.5,18.412818783780466,29.645072252093144,0.621108919121639,-0.07012348322318551
0,sub_115,-9.875,6.0,7.0,89.313683184021,80.46649293193902,babble,syllable,p248,mgb_normalisation,89.31368318402099,90.34149293193902,1.0,-2.625,18.296695663847203,29.946564205375807,0.6109781255160718,-0.08025427682875275
0,sub_115,-14.25,12.0,7.0,93.00003341222718,76.09149293193902,babble,syllable,p248,mgb_normalisation,93.00003341222715,90.34149293193902,5.0,-7.0,14.805660243209758,30.341346159944976,0.48796978766734483,-0.2032626146774797
0,sub_103_collocated,-5.75,6.0,7.0,89.31368318402099,84.59149293193902,babble,syllable,p245,mgb_normalisation,89.31368318402099,90.34149293193902,1.0,3.25,22.609216644295714,29.94656420537578,0.7549853295102574,0.1231340984952709
0,sub_103_collocated,-11.0,2.0,7.0,84.40078082039426,79.34149293193902,babble,syllable,p245,mgb_normalisation,84.40078082039426,90.34149293193902,5.0,-2.0,17.29253571137832,29.645072252093144,0.5833190610678086,-0.048532169947177906
0,sub_103_collocated,-5.0,10.0,7.0,92.0152836843556,85.34149293193902,babble,syllable,p245,mgb_normalisation,92.0152836843556,90.34149293193902,3.0,4.0,23.4997764980329,30.271996754071978,0.7762876261167634,0.14443639510177686
0,sub_103_collocated,-6.875,8.0,7.0,91.58892582949888,83.46649293193902,babble,syllable,p245,mgb_normalisation,91.58892582949886,90.34149293193902,1.0,2.125,21.334799054085693,30.254889529861288,0.7051686317687079,0.0733174007537214
0,sub_103_collocated,-8.0,4.0,7.0,87.57049330475355,82.34149293193902,babble,syllable,p245,mgb_normalisation,87.57049330475357,90.34149293193902,3.0,1.0,20.134088092350567,30.035097752810543,0.67035200810913,0.03850077709414346
0,sub_103_collocated,-10.5,12.0,7.0,93.00003341222718,79.84149293193902,babble,syllable,p245,mgb_normalisation,93.00003341222715,90.34149293193902,5.0,-1.5,17.72972943982441,30.341346159944976,0.5843422156143571,-0.04750901540062946
0,sub_103_collocated,-9.0,7.0,7.0,90.34149293193904,81.34149293193902,babble,syllable,p245,mgb_normalisation,90.34149293193902,90.34149293193902,0.0,0.0,19.128666629280957,30.274003895748137,0.6318512310149865,0.0
0,sub_117,-8.625,8.0,7.0,91.58892582949888,81.71649293193902,babble,syllable,p248,mgb_normalisation,91.58892582949886,90.34149293193902,1.0,-1.25,19.498874990110266,30.254889529861288,0.6444867356354107,-0.04230878125744453
0,sub_117,-14.5,12.0,7.0,93.00003341222718,75.84149293193902,babble,syllable,p248,mgb_normalisation,93.00003341222715,90.34149293193902,5.0,-7.125,14.639840964808258,30.341346159944976,0.4825046617125707,-0.2042908551802845
0,sub_117,-10.375,6.0,7.0,89.313683184021,79.96649293193902,babble,syllable,p248,mgb_normalisation,89.31368318402099,90.34149293193902,1.0,-3.0,17.841302767876527,29.946564205375807,0.595771275980761,-0.09102424091209427
0,sub_117,-7.375,7.0,7.0,90.34149293193904,82.96649293193902,babble,syllable,p248,mgb_normalisation,90.34149293193902,90.34149293193902,0.0,0.0,20.792050153996655,30.274003895748137,0.6867955168928552,0.0
0,sub_117,-8.375,4.0,7.0,87.57049330475355,81.96649293193902,babble,syllable,p248,mgb_normalisation,87.57049330475357,90.34149293193902,3.0,-1.0,19.750230355877733,30.035097752810543,0.6575717022272584,-0.02922381466559687
0,sub_117,-9.75,10.0,7.0,92.0152836843556,80.59149293193902,babble,syllable,p248,mgb_normalisation,92.0152836843556,90.34149293193902,3.0,-2.375,18.412818783780466,30.271996754071978,0.6082459288485389,-0.07854958804431633
0,sub_117,-9.5,2.0,7.0,84.40078082039427,80.84149293193902,babble,syllable,p248,mgb_normalisation,84.40078082039426,90.34149293193902,5.0,-2.125,18.647794898775686,29.645072252093144,0.6290352318995959,-0.05776028499325936
0,sub_116,-12.25,6.0,7.0,89.31368318402099,78.09149293193902,babble,syllable,p284,mgb_normalisation,89.31368318402099,90.34149293193902,1.0,-0.75,16.263248476599472,29.94656420537578,0.5430756051033065,-0.014164903124326278
0,sub_116,-10.5,4.0,7.0,87.57049330475357,79.84149293193902,babble,syllable,p284,mgb_normalisation,87.57049330475357,90.34149293193902,3.0,1.0,17.72972943982441,30.035097752810543,0.5903003741070011,0.033059865879368266
0,sub_116,-8.875,8.0,7.0,91.58892582949886,81.46649293193902,babble,syllable,p284,mgb_normalisation,91.58892582949886,90.34149293193902,1.0,2.625,19.25115945784779,30.254889529861288,0.6362991158452944,0.07905860761766159
0,sub_116,-12.25,12.0,7.0,93.00003341222718,78.09149293193902,babble,syllable,p284,mgb_normalisation,93.00003341222715,90.34149293193902,5.0,-0.75,16.263248476599472,30.341346159944976,0.5360094568931599,-0.021231051334472895
0,sub_116,-12.125,10.0,7.0,92.0152836843556,78.21649293193902,babble,syllable,p284,mgb_normalisation,92.0152836843556,90.34149293193902,3.0,-0.625,16.362082387384362,30.271996754071978,0.5405022509849288,-0.016738257242704058
0,sub_116,-11.5,7.0,7.0,90.341492931939,78.84149293193902,babble,syllable,p284,mgb_normalisation,90.34149293193902,90.34149293193902,0.0,0.0,16.869901316951996,30.27400389574808,0.5572405082276328,0.0
0,sub_116,-9.875,2.0,7.0,84.40078082039426,80.46649293193902,babble,syllable,p284,mgb_normalisation,84.40078082039426,90.34149293193902,5.0,1.625,18.296695663847203,29.645072252093144,0.6171918053785593,0.05995129715092651
0,sub_102,-4.75,12.0,7.0,93.00003341222715,85.59149293193902,babble,syllable,p268,mgb_normalisation,93.00003341222715,90.34149293193902,5.0,3.25,23.803909449621813,30.341346159944948,0.784537024960563,0.11947507406419156
0,sub_102,-8.0,7.0,7.0,90.341492931939,82.34149293193902,babble,syllable,p268,mgb_normalisation,90.34149293193902,90.34149293193902,0.0,0.0,20.134088092350567,30.27400389574808,0.6650619508963714,0.0
0,sub_102,-8.75,4.0,7.0,87.57049330475355,81.59149293193902,babble,syllable,p268,mgb_normalisation,87.57049330475357,90.34149293193902,3.0,-0.75,19.37456224479095,30.035097752810543,0.6450640648565218,-0.019997886039849644
0,sub_102,-11.25,8.0,7.0,91.58892582949886,79.09149293193902,babble,syllable,p268,mgb_normalisation,91.58892582949886,90.34149293193902,1.0,-3.25,17.079398597412705,30.254889529861288,0.5645169710686103,-0.10054497982776112
0,sub_102,-6.625,6.0,7.0,89.31368318402099,83.71649293193902,babble,syllable,p268,mgb_normalisation,89.31368318402099,90.34149293193902,1.0,1.375,21.61163325438764,29.94656420537578,0.721673214535512,0.0566112636391406
0,sub_102,-8.0,10.0,7.0,92.0152836843556,82.34149293193902,babble,syllable,p268,mgb_normalisation,92.0152836843556,90.34149293193902,3.0,0.0,20.134088092350567,30.271996754071978,0.6651060468828265,4.409598645505053e-05
0,sub_102,-10.625,2.0,7.0,84.40078082039427,79.71649293193902,babble,syllable,p268,mgb_normalisation,84.40078082039426,90.34149293193902,5.0,-2.625,17.619066070148506,29.645072252093144,0.5943337199626653,-0.07072823093370617
0,sub_106,-3.875,8.0,7.0,91.58892582949888,86.46649293193902,babble,syllable,p268,mgb_normalisation,91.58892582949886,90.34149293193902,1.0,0.375,24.8970384690343,30.254889529861288,0.8229095810930382,0.016174702633682814
0,sub_106,-4.5,12.0,7.0,93.00003341222718,85.84149293193902,babble,syllable,p268,mgb_normalisation,93.00003341222715,90.34149293193902,5.0,-0.25,24.11168223471563,30.341346159944976,0.7946807009685873,-0.012054177490768092
0,sub_106,-6.25,10.0,7.0,92.0152836843556,84.09149293193902,babble,syllable,p268,mgb_normalisation,92.0152836843556,90.34149293193902,3.0,-2.0,22.03370924266227,30.271996754071978,0.7278578093695933,-0.07887706908976211
0,sub_106,-7.625,4.0,7.0,87.57049330475357,82.71649293193902,babble,syllable,p268,mgb_normalisation,87.57049330475357,90.34149293193902,3.0,-3.375,20.52613545420948,30.035097752810543,0.6834049825021375,-0.12332989595721788
0,sub_106,-6.0,6.0,7.0,89.31368318402099,84.34149293193902,babble,syllable,p268,mgb_normalisation,89.31368318402099,90.34149293193902,1.0,-1.75,22.319643026726567,29.94656420537578,0.7453156520279517,-0.06141922643140374
0,sub_106,-5.5,2.0,7.0,84.40078082039426,84.84149293193902,babble,syllable,p268,mgb_normalisation,84.40078082039426,90.34149293193902,5.0,-1.25,22.90243009536985,29.645072252093144,0.7725543692595582,-0.034180509199797204
0,sub_106,-4.25,7.0,7.0,90.341492931939,86.09149293193902,babble,syllable,p268,mgb_normalisation,90.34149293193902,90.34149293193902,0.0,0.0,24.42309485331438,30.27400389574808,0.8067348784593554,0.0
0,sub_112,-10.125,8.0,7.0,91.58892582949886,80.21649293193902,babble,syllable,p248,mgb_normalisation,91.58892582949886,90.34149293193902,1.0,-1.5,18.067179299109398,30.254889529861288,0.5971656013246145,-0.046914219014209
0,sub_112,-5.75,6.0,7.0,89.31368318402099,84.59149293193902,babble,syllable,p248,mgb_normalisation,89.31368318402099,90.34149293193902,1.0,2.875,22.609216644295714,29.94656420537578,0.7549853295102574,0.11090550917143394
0,sub_112,-10.875,4.0,7.0,87.57049330475357,79.46649293193902,babble,syllable,p248,mgb_normalisation,87.57049330475357,90.34149293193902,3.0,-2.25,17.400469205925504,30.035097752810543,0.5793378582993708,-0.0647419620394527
0,sub_112,-8.625,7.0,7.0,90.341492931939,81.71649293193902,babble,syllable,p248,mgb_normalisation,90.34149293193902,90.34149293193902,0.0,0.0,19.498874990110266,30.27400389574808,0.6440798203388235,0.0
0,sub_112,-8.625,10.0,7.0,92.0152836843556,81.71649293193902,babble,syllable,p248,mgb_normalisation,92.0152836843556,90.34149293193902,3.0,0.0,19.498874990110266,30.271996754071978,0.6441225251349637,4.270479614021383e-05
0,sub_112,-11.75,2.0,7.0,84.40078082039426,78.59149293193902,babble,syllable,p248,mgb_normalisation,84.40078082039426,90.34149293193902,5.0,-3.125,16.66404386999625,29.645072252093144,0.5621185109042753,-0.08196130943454816
0,sub_112,-11.125,12.0,7.0,93.00003341222718,79.21649293193902,babble,syllable,p248,mgb_normalisation,93.00003341222715,90.34149293193902,5.0,-2.5,17.185512175207407,30.341346159944976,0.5664057251980072,-0.07767409514081625
0,sub_113,-7.125,2.0,7.0,84.40078082039426,83.21649293193902,babble,syllable,p245,mgb_normalisation,84.40078082039426,90.34149293193902,5.0,1.875,21.061604687288707,29.645072252093144,0.7104588751947337,0.07860764417974608
0,sub_113,-8.125,6.0,7.0,89.31368318402099,82.21649293193902,babble,syllable,p245,mgb_normalisation,89.31368318402099,90.34149293193902,1.0,0.875,20.005225555150048,29.94656420537578,0.6680307436256364,0.03617951261064878
0,sub_113,-10.0,12.0,7.0,93.00003341222718,80.34149293193902,babble,syllable,p245,mgb_normalisation,93.00003341222715,90.34149293193902,5.0,-1.0,18.18148250229015,30.341346159944976,0.5992312406458872,-0.03261999036910046
0,sub_113,-10.125,8.0,7.0,91.58892582949886,80.21649293193902,babble,syllable,p245,mgb_normalisation,91.58892582949886,90.34149293193902,1.0,-1.125,18.067179299109398,30.254889529861288,0.5971656013246145,-0.03468562969037314
0,sub_113,-9.0,7.0,7.0,90.341492931939,81.34149293193902,babble,syllable,p245,mgb_normalisation,90.34149293193902,90.34149293193902,0.0,0.0,19.128666629280957,30.27400389574808,0.6318512310149876,0.0
0,sub_113,-11.0,10.0,7.0,92.0152836843556,79.34149293193902,babble,syllable,p245,mgb_normalisation,92.0152836843556,90.34149293193902,3.0,-2.0,17.29253571137832,30.271996754071978,0.5712386880806681,-0.0606125429343195
0,sub_113,-7.625,4.0,7.0,87.57049330475357,82.71649293193902,babble,syllable,p245,mgb_normalisation,87.57049330475357,90.34149293193902,3.0,1.375,20.52613545420948,30.035097752810543,0.6834049825021375,0.05155375148714991
0,sub_107,-11.0,7.0,7.0,90.34149293193904,79.34149293193902,babble,syllable,p284,mgb_normalisation,90.34149293193902,90.34149293193902,0.0,0.0,17.29253571137832,30.274003895748137,0.5712008154232612,0.0
0,sub_107,-15.875,12.0,7.0,93.00003341222715,74.46649293193902,babble,syllable,p284,mgb_normalisation,93.00003341222715,90.34149293193902,5.0,-4.875,13.792896957500517,30.341346159944948,0.45459080440238264,-0.11661001102087853
0,sub_107,-13.625,8.0,7.0,91.58892582949886,76.71649293193902,babble,syllable,p284,mgb_normalisation,91.58892582949886,90.34149293193902,1.0,-2.625,15.236132710797648,30.254889529861288,0.5035924092784979,-0.06760840614476327
0,sub_107,-12.25,6.0,7.0,89.31368318402099,78.09149293193902,babble,syllable,p284,mgb_normalisation,89.31368318402099,90.34149293193902,1.0,-1.25,16.263248476599472,29.94656420537578,0.5430756051033065,-0.02812521031995463
0,sub_107,-14.375,4.0,7.0,87.57049330475357,75.96649293193902,babble,syllable,p284,mgb_normalisation,87.57049330475357,90.34149293193902,3.0,-3.375,14.722295624820845,30.035097752810543,0.49016972563184685,-0.08103108979141432
0,sub_107,-13.25,10.0,7.0,92.0152836843556,77.09149293193902,babble,syllable,p284,mgb_normalisation,92.0152836843556,90.34149293193902,3.0,-2.25,15.505335691865156,30.271996754071978,0.5122006261374049,-0.059000189285856264
0,sub_107,-12.5,2.0,7.0,84.40078082039426,77.84149293193902,babble,syllable,p284,mgb_normalisation,84.40078082039426,90.34149293193902,5.0,-1.5,16.068310530158527,29.645072252093144,0.5420229842423135,-0.029177831180947633
0,sub_111,-7.25,4.0,7.0,87.57049330475357,83.09149293193902,babble,syllable,p284,mgb_normalisation,87.57049330475357,90.34149293193902,3.0,0.5,20.92637244145456,30.035097752810543,0.6967306254062838,0.023065420363992395
0,sub_111,-8.625,2.0,7.0,84.40078082039426,81.71649293193902,babble,syllable,p284,mgb_normalisation,84.40078082039426,90.34149293193902,5.0,-0.875,19.498874990110266,29.645072252093144,0.6577442221863201,-0.015920982855971322
