Unnamed: 0,event_id,timestamp,subject_id,session_index,plane,setup,task,block,trial_index,stim_type,headpose_offset_azi,headpose_offset_ele,stim_filename,stim_level,mgb_level,fluctuation,speaker_id,speaker_proc,speaker_chan,stim_azi,stim_ele,stim_dist,resp_azi,resp_ele,resp_dist,reaction_time
0,,2024-07-26 13:09:24,sub_118,3,distance,cathedral,localisation_accuracy,1,18,pinknoise,,,pinknoise_2.wav,87.64466392227112,30,0.1075813518647864,2,RX81,3,0.0,0.0,4.0,0,0,4.099706744868035,1.7031362056732178
0,,2024-07-26 13:09:27,sub_118,3,distance,cathedral,localisation_accuracy,1,19,pinknoise,,,pinknoise_2.wav,86.15539692247361,30,-0.0708233062745462,1,RX81,2,0.0,0.0,3.0,0,0,2.868035190615836,2.7032063007354736
0,,2024-07-26 13:09:31,sub_118,3,distance,cathedral,localisation_accuracy,1,20,pinknoise,,,pinknoise_9.wav,89.22178868017826,30,0.103693204873411,3,RX81,4,0.0,0.0,5.0,0,0,8.234604105571847,1.8906476497650144
0,,2024-07-26 13:09:35,sub_118,3,distance,cathedral,localisation_accuracy,1,21,pinknoise,,,pinknoise_4.wav,92.2736417723528,30,0.3671693795095055,8,RX81,9,0.0,0.0,10.0,0,0,11.313782991202348,3.3125879764556885
0,,2024-07-26 13:09:39,sub_118,3,distance,cathedral,localisation_accuracy,1,22,pinknoise,,,pinknoise_1.wav,87.76096687834806,30,0.2770511663853888,2,RX81,3,0.0,0.0,4.0,0,0,4.87683284457478,2.343794822692871
0,,2024-07-26 13:09:42,sub_118,3,distance,cathedral,localisation_accuracy,1,23,pinknoise,,,pinknoise_1.wav,84.33481310876857,30,-0.0979030768553289,0,RX81,1,0.0,0.0,2.0,0,0,2.9266862170087977,2.421942949295044
0,,2024-07-26 13:09:45,sub_118,3,distance,cathedral,localisation_accuracy,1,24,pinknoise,,,pinknoise_8.wav,88.99526678362548,30,-0.2183397854957357,3,RX81,4,0.0,0.0,5.0,0,0,6.841642228739003,1.875041961669922
0,,2024-07-26 13:09:48,sub_118,3,distance,cathedral,localisation_accuracy,1,25,pinknoise,,,pinknoise_2.wav,86.02846281491898,30,-0.2555406215015405,1,RX81,2,0.0,0.0,3.0,0,0,4.407624633431086,1.8281424045562744
0,,2024-07-26 13:09:51,sub_118,3,distance,cathedral,localisation_accuracy,1,26,pinknoise,,,pinknoise_3.wav,91.56412775035892,30,-0.0353251929284491,6,RX81,7,0.0,0.0,8.0,0,0,10.228739002932551,1.82814359664917
0,,2024-07-26 13:09:54,sub_118,3,distance,cathedral,localisation_accuracy,1,27,pinknoise,,,pinknoise_2.wav,92.24888577743118,30,0.3432527489351402,9,RX81,10,0.0,0.0,11.0,0,0,11.70967741935484,1.718832015991211
0,,2024-07-26 13:09:57,sub_118,3,distance,cathedral,localisation_accuracy,1,28,pinknoise,,,pinknoise_7.wav,93.19335801723057,30,0.2730201291566808,10,RX81,11,0.0,0.0,12.0,0,0,10.712609970674489,2.093801975250244
0,,2024-07-26 13:10:00,sub_118,3,distance,cathedral,localisation_accuracy,1,29,pinknoise,,,pinknoise_1.wav,92.07910391372678,30,0.4746734135802471,7,RX81,8,0.0,0.0,9.0,0,0,8.498533724340177,1.5625050067901611
0,,2024-07-26 13:10:03,sub_118,3,distance,cathedral,localisation_accuracy,1,30,pinknoise,,,pinknoise_0.wav,89.21720849812831,30,-0.1285452091473505,4,RX81,5,0.0,0.0,6.0,0,0,4.5982404692082115,1.8594157695770264
0,,2024-07-26 13:10:07,sub_118,3,distance,cathedral,localisation_accuracy,1,31,pinknoise,,,pinknoise_7.wav,90.5718624085962,30,0.3311781457593136,5,RX81,6,0.0,0.0,7.0,0,0,5.756598240469208,2.2500598430633545
0,,2024-07-26 13:10:09,sub_118,3,distance,cathedral,localisation_accuracy,1,32,pinknoise,,,pinknoise_0.wav,91.86527939297972,30,-0.2111402765611727,8,RX81,9,0.0,0.0,10.0,0,0,9.407624633431086,1.6875300407409668
0,,2024-07-26 13:10:12,sub_118,3,distance,cathedral,localisation_accuracy,1,33,pinknoise,,,pinknoise_9.wav,89.36827013011214,30,0.0729778599112084,4,RX81,5,0.0,0.0,6.0,0,0,5.507331378299121,1.9531502723693848
0,,2024-07-26 13:10:15,sub_118,3,distance,cathedral,localisation_accuracy,1,34,pinknoise,,,pinknoise_6.wav,86.47881284514307,30,0.4050201354821229,1,RX81,2,0.0,0.0,3.0,0,0,2.516129032258065,1.4687726497650146
0,,2024-07-26 13:10:18,sub_118,3,distance,cathedral,localisation_accuracy,1,35,pinknoise,,,pinknoise_1.wav,84.65538887742295,30,0.3808808253469058,0,RX81,1,0.0,0.0,2.0,0,0,3.131964809384164,1.859415054321289
0,,2024-07-26 13:10:22,sub_118,3,distance,cathedral,localisation_accuracy,1,36,pinknoise,,,pinknoise_3.wav,91.76948600224888,30,0.2584689982035911,6,RX81,7,0.0,0.0,8.0,0,0,8.337243401759531,2.187534809112549
0,,2024-07-26 13:10:25,sub_118,3,distance,cathedral,localisation_accuracy,1,37,pinknoise,,,pinknoise_1.wav,90.43332667380396,30,0.1315841329099483,5,RX81,6,0.0,0.0,7.0,0,0,6.914956011730206,2.453171730041504
0,,2024-07-26 13:10:28,sub_118,3,distance,cathedral,localisation_accuracy,1,38,pinknoise,,,pinknoise_6.wav,89.21419562783524,30,0.0928424080417459,3,RX81,4,0.0,0.0,5.0,0,0,3.7184750733137832,2.109485387802124
0,,2024-07-26 13:10:31,sub_118,3,distance,cathedral,localisation_accuracy,1,39,pinknoise,,,pinknoise_3.wav,91.69861794043211,30,-0.429178047768569,9,RX81,10,0.0,0.0,11.0,0,0,10.287390029325516,1.89066481590271
0,,2024-07-26 13:10:34,sub_118,3,distance,cathedral,localisation_accuracy,1,40,pinknoise,,,pinknoise_0.wav,87.78985729072647,30,0.3192962749954392,2,RX81,3,0.0,0.0,4.0,0,0,5.844574780058651,1.7812654972076416
0,,2024-07-26 13:10:38,sub_118,3,distance,cathedral,localisation_accuracy,1,41,pinknoise,,,pinknoise_4.wav,91.45860513904654,30,-0.3837832762273053,7,RX81,8,0.0,0.0,9.0,0,0,9.671554252199414,1.9219181537628176
0,,2024-07-26 13:10:40,sub_118,3,distance,cathedral,localisation_accuracy,1,42,pinknoise,,,pinknoise_6.wav,92.9456017755382,30,-0.076425172009476,10,RX81,11,0.0,0.0,12.0,0,0,11.70967741935484,1.7187838554382324
0,,2024-07-26 13:10:43,sub_118,3,distance,cathedral,localisation_accuracy,1,43,pinknoise,,,pinknoise_5.wav,92.3585635866746,30,0.4888358931175008,8,RX81,9,0.0,0.0,10.0,0,0,10.609970674486805,1.7500169277191162
0,,2024-07-26 13:10:47,sub_118,3,distance,cathedral,localisation_accuracy,1,44,pinknoise,,,pinknoise_4.wav,84.55492722568096,30,0.2300210534004675,0,RX81,1,0.0,0.0,2.0,0,0,3.322580645161291,2.203181505203247
0,,2024-07-26 13:10:50,sub_118,3,distance,cathedral,localisation_accuracy,1,45,pinknoise,,,pinknoise_1.wav,89.06606528551328,30,-0.3288255847671446,4,RX81,5,0.0,0.0,6.0,0,0,6.621700879765397,2.5625522136688232
0,,2024-07-26 13:10:53,sub_118,3,distance,cathedral,localisation_accuracy,1,46,pinknoise,,,pinknoise_1.wav,90.5110698663372,30,0.2434296050744375,5,RX81,6,0.0,0.0,7.0,0,0,8.263929618768328,1.6562817096710205
0,,2024-07-26 13:10:56,sub_118,3,distance,cathedral,localisation_accuracy,1,47,pinknoise,,,pinknoise_5.wav,86.24148666333868,30,0.0551087839991729,1,RX81,2,0.0,0.0,3.0,0,0,3.8504398826979473,1.9062716960906985
0,,2024-07-26 13:11:01,sub_118,3,distance,cathedral,localisation_accuracy,1,48,pinknoise,,,pinknoise_7.wav,91.747179661604,30,-0.376326869300152,8,RX81,9,0.0,0.0,10.0,0,0,9.24633431085044,3.375113010406494
0,,2024-07-26 13:11:04,sub_118,3,distance,cathedral,localisation_accuracy,1,49,pinknoise,,,pinknoise_3.wav,91.76413500856742,30,-0.338250525139103,9,RX81,10,0.0,0.0,11.0,0,0,10.859237536656892,1.812516927719116
0,,2024-07-26 13:11:10,sub_118,3,distance,cathedral,localisation_accuracy,1,50,pinknoise,,,pinknoise_4.wav,92.7973127209622,30,-0.2836453408363965,10,RX81,11,0.0,0.0,12.0,0,0,12.002932551319647,4.390784502029419
0,,2024-07-26 13:11:14,sub_118,3,distance,cathedral,localisation_accuracy,1,51,pinknoise,,,pinknoise_6.wav,91.92041578700795,30,0.4762304717708796,6,RX81,7,0.0,0.0,8.0,0,0,8.469208211143696,2.9219658374786377
0,,2024-07-26 13:11:17,sub_118,3,distance,cathedral,localisation_accuracy,1,52,pinknoise,,,pinknoise_2.wav,89.11620812958023,30,-0.0468355132850183,3,RX81,4,0.0,0.0,5.0,0,0,3.93841642228739,1.8281645774841309
0,,2024-07-26 13:11:20,sub_118,3,distance,cathedral,localisation_accuracy,1,53,pinknoise,,,pinknoise_0.wav,87.40192516597406,30,-0.2430735264304978,2,RX81,3,0.0,0.0,4.0,0,0,5.023460410557185,2.281310558319092
0,,2024-07-26 13:11:23,sub_118,3,distance,cathedral,localisation_accuracy,1,54,pinknoise,,,pinknoise_1.wav,91.86831963655534,30,0.180299320724427,7,RX81,8,0.0,0.0,9.0,0,0,9.774193548387098,1.8281645774841309
0,,2024-07-26 13:12:20,sub_118,3,distance,cathedral,localisation_accuracy,2,0,pinknoise,,,pinknoise_4.wav,91.79300012453696,30,-0.3123466273090646,8,RX81,9,0.0,0.0,10.0,0,0,9.041055718475072,3.7658190727233887
0,,2024-07-26 13:12:23,sub_118,3,distance,cathedral,localisation_accuracy,2,1,pinknoise,,,pinknoise_4.wav,87.37599107498716,30,-0.2802950075473349,2,RX81,3,0.0,0.0,4.0,0,0,5.771260997067449,1.7812871932983398
0,,2024-07-26 13:12:27,sub_118,3,distance,cathedral,localisation_accuracy,2,2,pinknoise,,,pinknoise_0.wav,91.87183460098451,30,-0.188172240358911,9,RX81,10,0.0,0.0,11.0,0,0,11.533724340175954,2.5000710487365723
0,,2024-07-26 13:12:30,sub_118,3,distance,cathedral,localisation_accuracy,2,3,pinknoise,,,pinknoise_0.wav,89.53477235312931,30,0.2966748312709212,4,RX81,5,0.0,0.0,6.0,0,0,9.656891495601174,2.2970011234283447
0,,2024-07-26 13:12:34,sub_118,3,distance,cathedral,localisation_accuracy,2,4,pinknoise,,,pinknoise_1.wav,90.0430225536401,30,-0.4237080091964927,5,RX81,6,0.0,0.0,7.0,0,0,10.815249266862171,2.8594439029693604
0,,2024-07-26 13:12:38,sub_118,3,distance,cathedral,localisation_accuracy,2,5,pinknoise,,,pinknoise_6.wav,84.16497431332755,30,-0.3484941871867664,0,RX81,1,0.0,0.0,2.0,0,0,3.3812316715542527,2.4688196182250977
0,,2024-07-26 13:12:42,sub_118,3,distance,cathedral,localisation_accuracy,2,6,pinknoise,,,pinknoise_6.wav,89.31675969183266,30,0.2397418126945594,3,RX81,4,0.0,0.0,5.0,0,0,5.375366568914957,3.14072585105896
0,,2024-07-26 13:12:45,sub_118,3,distance,cathedral,localisation_accuracy,2,7,pinknoise,,,pinknoise_7.wav,86.026956330052,30,-0.2577260321432466,1,RX81,2,0.0,0.0,3.0,0,0,4.290322580645162,2.0625319480895996
0,,2024-07-26 13:12:51,sub_118,3,distance,cathedral,localisation_accuracy,2,8,pinknoise,,,pinknoise_8.wav,91.83237170864736,30,0.1303802655993308,7,RX81,8,0.0,0.0,9.0,0,0,9.90615835777126,3.9376378059387207
0,,2024-07-26 13:12:54,sub_118,3,distance,cathedral,localisation_accuracy,2,9,pinknoise,,,pinknoise_4.wav,91.52008038101172,30,-0.0979687267886747,6,RX81,7,0.0,0.0,8.0,0,0,8.395894428152493,2.328187942504883
0,,2024-07-26 13:12:57,sub_118,3,distance,cathedral,localisation_accuracy,2,10,pinknoise,,,pinknoise_1.wav,92.90587198490596,30,-0.1320851561107137,10,RX81,11,0.0,0.0,12.0,0,0,10.932551319648097,1.6250085830688477
0,,2024-07-26 13:13:01,sub_118,3,distance,cathedral,localisation_accuracy,2,11,pinknoise,,,pinknoise_0.wav,87.33546028380472,30,-0.3383729459605765,2,RX81,3,0.0,0.0,4.0,0,0,4.568914956011731,2.843833923339844
0,,2024-07-26 13:13:05,sub_118,3,distance,cathedral,localisation_accuracy,2,12,pinknoise,,,pinknoise_3.wav,92.01773730447744,30,0.0163535628650979,9,RX81,10,0.0,0.0,11.0,0,0,10.771260997067449,2.6407015323638916
0,,2024-07-26 13:13:08,sub_118,3,distance,cathedral,localisation_accuracy,2,13,pinknoise,,,pinknoise_2.wav,91.69810742952691,30,-0.4446947346346404,8,RX81,9,0.0,0.0,10.0,0,0,11.768328445747802,1.687511682510376
0,,2024-07-26 13:13:11,sub_118,3,distance,cathedral,localisation_accuracy,2,14,pinknoise,,,pinknoise_3.wav,88.80004031319288,30,-0.4931166227425939,3,RX81,4,0.0,0.0,5.0,0,0,6.343108504398828,1.9531700611114504
0,,2024-07-26 13:13:14,sub_118,3,distance,cathedral,localisation_accuracy,2,15,pinknoise,,,pinknoise_3.wav,91.59313013455704,30,-0.1997455650511165,7,RX81,8,0.0,0.0,9.0,0,0,9.466275659824047,1.890666961669922
0,,2024-07-26 13:13:17,sub_118,3,distance,cathedral,localisation_accuracy,2,16,pinknoise,,,pinknoise_8.wav,91.70454866925344,30,0.1652568165909136,6,RX81,7,0.0,0.0,8.0,0,0,6.533724340175954,2.093801259994507
0,,2024-07-26 13:13:20,sub_118,3,distance,cathedral,localisation_accuracy,2,17,pinknoise,,,pinknoise_6.wav,84.21718614038406,30,-0.2716818752003447,0,RX81,1,0.0,0.0,2.0,0,0,3.0733137829912023,1.34376859664917
0,,2024-07-26 13:13:24,sub_118,3,distance,cathedral,localisation_accuracy,2,18,pinknoise,,,pinknoise_3.wav,92.94573988220174,30,-0.0762315088275701,10,RX81,11,0.0,0.0,12.0,0,0,10.4633431085044,3.2813570499420166
0,,2024-07-26 13:13:28,sub_118,3,distance,cathedral,localisation_accuracy,2,19,pinknoise,,,pinknoise_8.wav,89.14000227152215,30,-0.2310197734818555,4,RX81,5,0.0,0.0,6.0,0,0,6.680351906158359,2.5156962871551514
0,,2024-07-26 13:13:33,sub_118,3,distance,cathedral,localisation_accuracy,2,20,pinknoise,,,pinknoise_6.wav,90.56218281593286,30,0.3171895061732636,5,RX81,6,0.0,0.0,7.0,0,0,7.692082111436951,4.3282787799835205
0,,2024-07-26 13:13:36,sub_118,3,distance,cathedral,localisation_accuracy,2,21,pinknoise,,,pinknoise_9.wav,86.2410427468428,30,0.054458065667479,1,RX81,2,0.0,0.0,3.0,0,0,4.334310850439883,2.031299352645874
0,,2024-07-26 13:13:40,sub_118,3,distance,cathedral,localisation_accuracy,2,22,pinknoise,,,pinknoise_0.wav,87.74323257432502,30,0.251148278176984,2,RX81,3,0.0,0.0,4.0,0,0,5.038123167155426,2.2187867164611816
0,,2024-07-26 13:13:43,sub_118,3,distance,cathedral,localisation_accuracy,2,23,pinknoise,,,pinknoise_7.wav,91.4318144801188,30,-0.2231053375693671,6,RX81,7,0.0,0.0,8.0,0,0,9.55425219941349,1.6875112056732178
0,,2024-07-26 13:13:47,sub_118,3,distance,cathedral,localisation_accuracy,2,24,pinknoise,,,pinknoise_9.wav,88.89351159397165,30,-0.3618756869130864,3,RX81,4,0.0,0.0,5.0,0,0,5.507331378299121,3.171978235244751
0,,2024-07-26 13:13:52,sub_118,3,distance,cathedral,localisation_accuracy,2,25,pinknoise,,,pinknoise_7.wav,93.3395220005854,30,0.4810864867354465,10,RX81,11,0.0,0.0,12.0,0,0,10.551319648093845,3.5000972747802734
0,,2024-07-26 13:13:56,sub_118,3,distance,cathedral,localisation_accuracy,2,26,pinknoise,,,pinknoise_8.wav,92.07371663784323,30,0.4671140928174893,7,RX81,8,0.0,0.0,9.0,0,0,9.334310850439884,3.46886682510376
0,,2024-07-26 13:13:59,sub_118,3,distance,cathedral,localisation_accuracy,2,27,pinknoise,,,pinknoise_7.wav,91.91998498059716,30,-0.1343114950663237,8,RX81,9,0.0,0.0,10.0,0,0,11.211143695014664,1.7031598091125488
0,,2024-07-26 13:14:02,sub_118,3,distance,cathedral,localisation_accuracy,2,28,pinknoise,,,pinknoise_6.wav,89.24472548611215,30,-0.0919371567370267,4,RX81,5,0.0,0.0,6.0,0,0,7.67741935483871,1.9062931537628176
0,,2024-07-26 13:14:06,sub_118,3,distance,cathedral,localisation_accuracy,2,29,pinknoise,,,pinknoise_1.wav,85.85979840204982,30,-0.4992221511050972,1,RX81,2,0.0,0.0,3.0,0,0,4.026392961876833,2.4219820499420166
0,,2024-07-26 13:14:09,sub_118,3,distance,cathedral,localisation_accuracy,2,30,pinknoise,,,pinknoise_3.wav,90.00768989500247,30,-0.4734683945433416,5,RX81,6,0.0,0.0,7.0,0,0,6.357771260997067,2.218787908554077
0,,2024-07-26 13:14:12,sub_118,3,distance,cathedral,localisation_accuracy,2,31,pinknoise,,,pinknoise_0.wav,91.7595536041132,30,-0.3446178855368554,9,RX81,10,0.0,0.0,11.0,0,0,9.55425219941349,1.8750879764556885
0,,2024-07-26 13:14:16,sub_118,3,distance,cathedral,localisation_accuracy,2,32,pinknoise,,,pinknoise_1.wav,84.43272820248582,30,0.0475284449215833,0,RX81,1,0.0,0.0,2.0,0,0,3.0879765395894427,2.8281900882720947
0,,2024-07-26 13:14:20,sub_118,3,distance,cathedral,localisation_accuracy,2,33,pinknoise,,,pinknoise_7.wav,92.15230659080866,30,0.2062359110851233,9,RX81,10,0.0,0.0,11.0,0,0,10.932551319648097,2.3750455379486084
0,,2024-07-26 13:14:23,sub_118,3,distance,cathedral,localisation_accuracy,2,34,pinknoise,,,pinknoise_2.wav,88.80046780899175,30,-0.4925177102947455,3,RX81,4,0.0,0.0,5.0,0,0,4.803519061583578,2.5313034057617188
0,,2024-07-26 13:14:26,sub_118,3,distance,cathedral,localisation_accuracy,2,35,pinknoise,,,pinknoise_3.wav,89.59157545326508,30,0.3733702642353507,4,RX81,5,0.0,0.0,6.0,0,0,7.516129032258066,1.6875114440917969
0,,2024-07-26 13:14:31,sub_118,3,distance,cathedral,localisation_accuracy,2,36,pinknoise,,,pinknoise_8.wav,90.2289662360374,30,-0.1604508895111809,5,RX81,6,0.0,0.0,7.0,0,0,8.454545454545455,3.3126535415649414
0,,2024-07-26 13:14:34,sub_118,3,distance,cathedral,localisation_accuracy,2,37,pinknoise,,,pinknoise_0.wav,91.8888286971547,30,-0.1780917814353091,8,RX81,9,0.0,0.0,10.0,0,0,10.78592375366569,2.031280279159546
0,,2024-07-26 13:14:37,sub_118,3,distance,cathedral,localisation_accuracy,2,38,pinknoise,,,pinknoise_4.wav,91.60274496194872,30,-0.1865482380068156,7,RX81,8,0.0,0.0,9.0,0,0,11.958944281524928,2.078155040740967
0,,2024-07-26 13:14:40,sub_118,3,distance,cathedral,localisation_accuracy,2,39,pinknoise,,,pinknoise_1.wav,93.19172682480163,30,0.2707061369238406,10,RX81,11,0.0,0.0,12.0,0,0,10.551319648093845,1.5000033378601074
0,,2024-07-26 13:14:43,sub_118,3,distance,cathedral,localisation_accuracy,2,40,pinknoise,,,pinknoise_0.wav,91.52557470058396,30,-0.090161939294096,6,RX81,7,0.0,0.0,8.0,0,0,10.78592375366569,2.3750429153442383
0,,2024-07-26 13:14:48,sub_118,3,distance,cathedral,localisation_accuracy,2,41,pinknoise,,,pinknoise_7.wav,84.26801596966638,30,-0.1967115650643618,0,RX81,1,0.0,0.0,2.0,0,0,4.026392961876833,3.2032546997070312
0,,2024-07-26 13:14:51,sub_118,3,distance,cathedral,localisation_accuracy,2,42,pinknoise,,,pinknoise_9.wav,87.5625300448491,30,-0.0115274965792788,2,RX81,3,0.0,0.0,4.0,0,0,4.906158357771261,2.093801498413086
0,,2024-07-26 13:14:55,sub_118,3,distance,cathedral,localisation_accuracy,2,43,pinknoise,,,pinknoise_9.wav,86.06732091497244,30,-0.1991148632250096,1,RX81,2,0.0,0.0,3.0,0,0,4.627565982404692,2.781333923339844
0,,2024-07-26 13:14:58,sub_118,3,distance,cathedral,localisation_accuracy,2,44,pinknoise,,,pinknoise_9.wav,88.90266386453283,30,-0.3489938537667,3,RX81,4,0.0,0.0,5.0,0,0,5.8885630498533725,1.4062511920928955
0,,2024-07-26 13:15:01,sub_118,3,distance,cathedral,localisation_accuracy,2,45,pinknoise,,,pinknoise_5.wav,91.52130738057082,30,-0.0962254802122813,6,RX81,7,0.0,0.0,8.0,0,0,8.263929618768328,2.0625486373901367
0,,2024-07-26 13:15:05,sub_118,3,distance,cathedral,localisation_accuracy,2,46,pinknoise,,,pinknoise_6.wav,92.75942855138526,30,-0.3363544172117033,10,RX81,11,0.0,0.0,12.0,0,0,11.152492668621704,2.8438844680786133
0,,2024-07-26 13:15:08,sub_118,3,distance,cathedral,localisation_accuracy,2,47,pinknoise,,,pinknoise_0.wav,87.37141463542473,30,-0.2868584332643914,2,RX81,3,0.0,0.0,4.0,0,0,4.86217008797654,2.390671968460083
0,,2024-07-26 13:15:12,sub_118,3,distance,cathedral,localisation_accuracy,2,48,pinknoise,,,pinknoise_7.wav,92.29941003961588,30,0.4151789281407614,9,RX81,10,0.0,0.0,11.0,0,0,10.961876832844576,2.0156514644622803
0,,2024-07-26 13:15:14,sub_118,3,distance,cathedral,localisation_accuracy,2,49,pinknoise,,,pinknoise_4.wav,92.22807055077314,30,0.3020803097466561,8,RX81,9,0.0,0.0,10.0,0,0,11.768328445747802,1.4687724113464355
0,,2024-07-26 13:15:21,sub_118,3,distance,cathedral,localisation_accuracy,2,50,pinknoise,,,pinknoise_7.wav,84.67314318462365,30,0.407620025879843,0,RX81,1,0.0,0.0,2.0,0,0,2.868035190615836,5.46896505355835
0,,2024-07-26 13:15:25,sub_118,3,distance,cathedral,localisation_accuracy,2,51,pinknoise,,,pinknoise_9.wav,90.51683554330828,30,0.2517409307437093,5,RX81,6,0.0,0.0,7.0,0,0,6.856304985337244,2.5781779289245605
0,,2024-07-26 13:15:27,sub_118,3,distance,cathedral,localisation_accuracy,2,52,pinknoise,,,pinknoise_4.wav,91.70412564122356,30,-0.0470367452933531,7,RX81,8,0.0,0.0,9.0,0,0,8.762463343108505,1.2031352519989014
0,,2024-07-26 13:15:30,sub_118,3,distance,cathedral,localisation_accuracy,2,53,pinknoise,,,pinknoise_4.wav,86.21380116677511,30,0.0145527390490524,1,RX81,2,0.0,0.0,3.0,0,0,4.392961876832845,2.2187864780426025
0,,2024-07-26 13:15:34,sub_118,3,distance,cathedral,localisation_accuracy,2,54,pinknoise,,,pinknoise_2.wav,88.9852597095086,30,-0.435349882189723,4,RX81,5,0.0,0.0,6.0,0,0,7.281524926686217,2.68757963180542
