event_id,subject,step_number:,distance_masker,distance_target,level_masker,level_target,masker_filename,target_filename,normalisation_method,normalisation_level_masker,normalisation_level_target,played_number,response_number,is_correct
0,2,1,7.0,7.0,90.84444444444446,85.84444444444445,.\data\stim_files\pinknoise\pinknoise_4.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_three_.wav,syllable_rms,90.84444444444446,90.84444444444446,3,1.0,False
0,2,2,7.0,7.0,90.84444444444446,90.84444444444443,.\data\stim_files\pinknoise\pinknoise_9.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_two_.wav,syllable_rms,90.84444444444446,90.84444444444446,2,2.0,True
0,2,3,7.0,7.0,90.84444444444446,90.84444444444443,.\data\stim_files\pinknoise\pinknoise_6.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_six_.wav,syllable_rms,90.84444444444446,90.84444444444446,6,6.0,True
0,2,4,7.0,7.0,90.84444444444446,87.84444444444446,.\data\stim_files\pinknoise\pinknoise_9.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_nine_.wav,syllable_rms,90.84444444444446,90.84444444444446,9,9.0,True
0,2,5,7.0,7.0,90.84444444444446,87.84444444444446,.\data\stim_files\pinknoise\pinknoise_6.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_six_.wav,syllable_rms,90.84444444444446,90.84444444444446,6,6.0,True
0,2,6,7.0,7.0,90.84444444444446,84.84444444444446,.\data\stim_files\pinknoise\pinknoise_9.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_two_.wav,syllable_rms,90.84444444444446,90.84444444444446,2,2.0,True
0,2,7,7.0,7.0,90.84444444444446,84.84444444444446,.\data\stim_files\pinknoise\pinknoise_7.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_two_.wav,syllable_rms,90.84444444444446,90.84444444444446,2,2.0,True
0,2,8,7.0,7.0,90.84444444444446,81.84444444444445,.\data\stim_files\pinknoise\pinknoise_7.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_eight_.wav,syllable_rms,90.84444444444446,90.84444444444446,8,8.0,True
0,2,9,7.0,7.0,90.84444444444446,81.84444444444445,.\data\stim_files\pinknoise\pinknoise_3.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_three_.wav,syllable_rms,90.84444444444446,90.84444444444446,3,3.0,True
0,2,10,7.0,7.0,90.84444444444446,78.84444444444446,.\data\stim_files\pinknoise\pinknoise_3.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_nine_.wav,syllable_rms,90.84444444444446,90.84444444444446,9,9.0,True
0,2,11,7.0,7.0,90.84444444444446,78.84444444444446,.\data\stim_files\pinknoise\pinknoise_3.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_five_.wav,syllable_rms,90.84444444444446,90.84444444444446,5,5.0,True
0,2,12,7.0,7.0,90.84444444444446,75.84444444444445,.\data\stim_files\pinknoise\pinknoise_1.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_three_.wav,syllable_rms,90.84444444444446,90.84444444444446,3,3.0,True
0,2,13,7.0,7.0,90.84444444444443,75.84444444444446,.\data\stim_files\pinknoise\pinknoise_8.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_four_.wav,syllable_rms,90.84444444444446,90.84444444444446,4,4.0,True
0,2,14,7.0,7.0,90.84444444444446,72.84444444444448,.\data\stim_files\pinknoise\pinknoise_4.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_nine_.wav,syllable_rms,90.84444444444446,90.84444444444446,9,2.0,False
0,2,15,7.0,7.0,90.84444444444443,73.84444444444446,.\data\stim_files\pinknoise\pinknoise_8.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_two_.wav,syllable_rms,90.84444444444446,90.84444444444446,2,2.0,True
0,2,16,7.0,7.0,90.84444444444446,73.84444444444446,.\data\stim_files\pinknoise\pinknoise_7.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_five_.wav,syllable_rms,90.84444444444446,90.84444444444446,5,5.0,True
0,2,17,7.0,7.0,90.84444444444446,72.84444444444445,.\data\stim_files\pinknoise\pinknoise_3.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_three_.wav,syllable_rms,90.84444444444446,90.84444444444446,3,6.0,False
0,2,18,7.0,7.0,90.84444444444446,73.84444444444446,.\data\stim_files\pinknoise\pinknoise_0.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_four_.wav,syllable_rms,90.84444444444446,90.84444444444446,4,4.0,True
0,2,19,7.0,7.0,90.84444444444446,73.84444444444446,.\data\stim_files\pinknoise\pinknoise_3.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_three_.wav,syllable_rms,90.84444444444446,90.84444444444446,3,6.0,False
0,2,20,7.0,7.0,90.84444444444446,74.84444444444448,.\data\stim_files\pinknoise\pinknoise_9.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_nine_.wav,syllable_rms,90.84444444444446,90.84444444444446,9,9.0,True
0,2,21,7.0,7.0,90.84444444444443,74.84444444444446,.\data\stim_files\pinknoise\pinknoise_2.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_four_.wav,syllable_rms,90.84444444444446,90.84444444444446,4,5.0,False
0,2,22,7.0,7.0,90.84444444444446,75.84444444444446,.\data\stim_files\pinknoise\pinknoise_9.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_four_.wav,syllable_rms,90.84444444444446,90.84444444444446,4,8.0,False
0,2,23,7.0,7.0,90.84444444444446,76.84444444444446,.\data\stim_files\pinknoise\pinknoise_6.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_four_.wav,syllable_rms,90.84444444444446,90.84444444444446,4,4.0,True
0,2,24,7.0,7.0,90.84444444444446,76.84444444444448,.\data\stim_files\pinknoise\pinknoise_4.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_one_.wav,syllable_rms,90.84444444444446,90.84444444444446,1,1.0,True
0,2,25,7.0,7.0,90.84444444444446,75.84444444444446,.\data\stim_files\pinknoise\pinknoise_5.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_four_.wav,syllable_rms,90.84444444444446,90.84444444444446,4,6.0,False
0,2,26,7.0,7.0,90.84444444444446,76.84444444444448,.\data\stim_files\pinknoise\pinknoise_6.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_nine_.wav,syllable_rms,90.84444444444446,90.84444444444446,9,9.0,True
0,2,27,7.0,7.0,90.84444444444446,76.84444444444448,.\data\stim_files\pinknoise\pinknoise_9.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_one_.wav,syllable_rms,90.84444444444446,90.84444444444446,1,1.0,True
0,2,28,7.0,7.0,90.84444444444446,75.84444444444446,.\data\stim_files\pinknoise\pinknoise_0.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_eight_.wav,syllable_rms,90.84444444444446,90.84444444444446,8,2.0,False
0,2,29,7.0,7.0,90.84444444444446,76.84444444444446,.\data\stim_files\pinknoise\pinknoise_5.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_six_.wav,syllable_rms,90.84444444444446,90.84444444444446,6,2.0,False
0,2,30,7.0,7.0,90.84444444444446,77.84444444444445,.\data\stim_files\pinknoise\pinknoise_9.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_five_.wav,syllable_rms,90.84444444444446,90.84444444444446,5,5.0,True
0,2,31,7.0,7.0,90.84444444444446,77.84444444444448,.\data\stim_files\pinknoise\pinknoise_0.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_one_.wav,syllable_rms,90.84444444444446,90.84444444444446,1,1.0,True
0,2,32,7.0,7.0,90.84444444444443,76.84444444444446,.\data\stim_files\pinknoise\pinknoise_8.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_six_.wav,syllable_rms,90.84444444444446,90.84444444444446,6,2.0,False
0,2,33,7.0,7.0,90.84444444444446,77.84444444444445,.\data\stim_files\pinknoise\pinknoise_0.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_five_.wav,syllable_rms,90.84444444444446,90.84444444444446,5,5.0,True
0,2,34,7.0,7.0,90.84444444444446,77.84444444444448,.\data\stim_files\pinknoise\pinknoise_9.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_nine_.wav,syllable_rms,90.84444444444446,90.84444444444446,9,9.0,True
0,2,35,7.0,7.0,90.84444444444446,76.84444444444446,.\data\stim_files\pinknoise\pinknoise_9.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_eight_.wav,syllable_rms,90.84444444444446,90.84444444444446,8,8.0,True
0,2,36,7.0,7.0,90.84444444444443,76.84444444444448,.\data\stim_files\pinknoise\pinknoise_2.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_nine_.wav,syllable_rms,90.84444444444446,90.84444444444446,9,9.0,True
0,2,37,7.0,7.0,90.84444444444446,75.84444444444446,.\data\stim_files\pinknoise\pinknoise_6.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_six_.wav,syllable_rms,90.84444444444446,90.84444444444446,6,6.0,True
0,2,38,7.0,7.0,90.84444444444446,75.84444444444445,.\data\stim_files\pinknoise\pinknoise_3.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_three_.wav,syllable_rms,90.84444444444446,90.84444444444446,3,6.0,False
0,2,39,7.0,7.0,90.84444444444446,76.84444444444448,.\data\stim_files\pinknoise\pinknoise_3.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_one_.wav,syllable_rms,90.84444444444446,90.84444444444446,1,1.0,True
0,2,40,7.0,7.0,90.84444444444446,76.84444444444446,.\data\stim_files\pinknoise\pinknoise_3.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_six_.wav,syllable_rms,90.84444444444446,90.84444444444446,6,3.0,False
0,2,41,7.0,7.0,90.84444444444446,77.84444444444445,.\data\stim_files\pinknoise\pinknoise_9.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_two_.wav,syllable_rms,90.84444444444446,90.84444444444446,2,2.0,True
0,2,42,7.0,7.0,90.84444444444446,77.84444444444448,.\data\stim_files\pinknoise\pinknoise_7.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_one_.wav,syllable_rms,90.84444444444446,90.84444444444446,1,1.0,True
0,2,43,7.0,7.0,90.84444444444443,76.84444444444446,.\data\stim_files\pinknoise\pinknoise_2.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_five_.wav,syllable_rms,90.84444444444446,90.84444444444446,5,5.0,True
0,2,44,7.0,7.0,90.84444444444446,76.84444444444446,.\data\stim_files\pinknoise\pinknoise_0.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_eight_.wav,syllable_rms,90.84444444444446,90.84444444444446,8,3.0,False
0,2,45,7.0,7.0,90.84444444444446,77.84444444444446,.\data\stim_files\pinknoise\pinknoise_1.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_four_.wav,syllable_rms,90.84444444444446,90.84444444444446,4,1.0,False
0,2,46,7.0,7.0,90.84444444444446,78.84444444444446,.\data\stim_files\pinknoise\pinknoise_6.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_three_.wav,syllable_rms,90.84444444444446,90.84444444444446,3,3.0,True
0,2,47,7.0,7.0,90.84444444444443,78.84444444444446,.\data\stim_files\pinknoise\pinknoise_8.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_six_.wav,syllable_rms,90.84444444444446,90.84444444444446,6,6.0,True
1,2,1,6.0,7.0,90.06666666666666,85.84444444444446,.\data\stim_files\pinknoise\pinknoise_1.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_nine_.wav,syllable_rms,90.06666666666666,90.84444444444446,9,9.0,True
1,2,2,6.0,7.0,90.06666666666666,78.84444444444446,.\data\stim_files\pinknoise\pinknoise_3.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_six_.wav,syllable_rms,90.06666666666666,90.84444444444446,6,6.0,True
1,2,3,6.0,7.0,90.06666666666666,71.84444444444446,.\data\stim_files\pinknoise\pinknoise_2.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_eight_.wav,syllable_rms,90.06666666666666,90.84444444444446,8,3.0,False
1,2,4,6.0,7.0,90.06666666666666,76.84444444444446,.\data\stim_files\pinknoise\pinknoise_3.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_two_.wav,syllable_rms,90.06666666666666,90.84444444444446,2,2.0,True
1,2,5,6.0,7.0,90.06666666666666,76.84444444444446,.\data\stim_files\pinknoise\pinknoise_8.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_six_.wav,syllable_rms,90.06666666666666,90.84444444444446,6,6.0,True
1,2,6,6.0,7.0,90.06666666666668,73.84444444444446,.\data\stim_files\pinknoise\pinknoise_4.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_nine_.wav,syllable_rms,90.06666666666666,90.84444444444446,9,3.0,False
1,2,7,6.0,7.0,90.06666666666668,74.84444444444446,.\data\stim_files\pinknoise\pinknoise_4.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_six_.wav,syllable_rms,90.06666666666666,90.84444444444446,6,3.0,False
1,2,8,6.0,7.0,90.06666666666668,75.84444444444446,.\data\stim_files\pinknoise\pinknoise_0.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_four_.wav,syllable_rms,90.06666666666666,90.84444444444446,4,6.0,False
1,2,9,6.0,7.0,90.06666666666666,76.84444444444446,.\data\stim_files\pinknoise\pinknoise_7.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_three_.wav,syllable_rms,90.06666666666666,90.84444444444446,3,3.0,True
1,2,10,6.0,7.0,90.06666666666666,76.84444444444446,.\data\stim_files\pinknoise\pinknoise_3.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_three_.wav,syllable_rms,90.06666666666666,90.84444444444446,3,3.0,True
1,2,11,6.0,7.0,90.06666666666666,75.84444444444445,.\data\stim_files\pinknoise\pinknoise_6.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_three_.wav,syllable_rms,90.06666666666666,90.84444444444446,3,3.0,True
1,2,12,6.0,7.0,90.06666666666666,75.84444444444446,.\data\stim_files\pinknoise\pinknoise_8.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_four_.wav,syllable_rms,90.06666666666666,90.84444444444446,4,4.0,True
1,2,13,6.0,7.0,90.06666666666666,74.84444444444446,.\data\stim_files\pinknoise\pinknoise_1.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_two_.wav,syllable_rms,90.06666666666666,90.84444444444446,2,3.0,False
1,2,14,6.0,7.0,90.06666666666668,75.84444444444446,.\data\stim_files\pinknoise\pinknoise_0.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_five_.wav,syllable_rms,90.06666666666666,90.84444444444446,5,5.0,True
1,2,15,6.0,7.0,90.06666666666666,75.84444444444446,.\data\stim_files\pinknoise\pinknoise_1.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_two_.wav,syllable_rms,90.06666666666666,90.84444444444446,2,2.0,True
1,2,16,6.0,7.0,90.06666666666668,74.84444444444446,.\data\stim_files\pinknoise\pinknoise_4.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_eight_.wav,syllable_rms,90.06666666666666,90.84444444444446,8,3.0,False
1,2,17,6.0,7.0,90.06666666666668,75.84444444444446,.\data\stim_files\pinknoise\pinknoise_0.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_one_.wav,syllable_rms,90.06666666666666,90.84444444444446,1,1.0,True
1,2,18,6.0,7.0,90.06666666666666,75.84444444444446,.\data\stim_files\pinknoise\pinknoise_8.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_four_.wav,syllable_rms,90.06666666666666,90.84444444444446,4,6.0,False
1,2,19,6.0,7.0,90.06666666666668,76.84444444444446,.\data\stim_files\pinknoise\pinknoise_4.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_six_.wav,syllable_rms,90.06666666666666,90.84444444444446,6,3.0,False
1,2,20,6.0,7.0,90.06666666666666,77.84444444444445,.\data\stim_files\pinknoise\pinknoise_7.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_five_.wav,syllable_rms,90.06666666666666,90.84444444444446,5,5.0,True
1,2,21,6.0,7.0,90.06666666666666,77.84444444444445,.\data\stim_files\pinknoise\pinknoise_1.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_five_.wav,syllable_rms,90.06666666666666,90.84444444444446,5,5.0,True
1,2,22,6.0,7.0,90.06666666666666,76.84444444444446,.\data\stim_files\pinknoise\pinknoise_3.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_two_.wav,syllable_rms,90.06666666666666,90.84444444444446,2,2.0,True
1,2,23,6.0,7.0,90.06666666666666,76.84444444444448,.\data\stim_files\pinknoise\pinknoise_2.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_nine_.wav,syllable_rms,90.06666666666666,90.84444444444446,9,9.0,True
1,2,24,6.0,7.0,90.06666666666666,75.84444444444446,.\data\stim_files\pinknoise\pinknoise_3.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_six_.wav,syllable_rms,90.06666666666666,90.84444444444446,6,3.0,False
1,2,25,6.0,7.0,90.06666666666666,76.84444444444446,.\data\stim_files\pinknoise\pinknoise_7.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_eight_.wav,syllable_rms,90.06666666666666,90.84444444444446,8,4.0,False
1,2,26,6.0,7.0,90.06666666666668,77.84444444444446,.\data\stim_files\pinknoise\pinknoise_4.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p245_sex-f_text-_four_.wav,syllable_rms,90.06666666666666,90.84444444444446,4,3.0,False
