event_id,timestamp,subject_id,session_index,plane,setup,task,block,trial_index,headpose_offset_azi,headpose_offset_ele,target_number,target_filename,target_talker,target_sex,target_speaker_id,step_number:,distance_masker,distance_target,target_speaker_proc,target_speaker_chan,target_speaker_azi,target_speaker_ele,target_speaker_dist,target_stim_level,masker_filename,masker_speaker_id,masker_speaker_proc,masker_speaker_chan,masker_speaker_azi,masker_speaker_ele,masker_speaker_dist,masker_stim_level,normalisation_method,normalisation_level_masker,normalisation_level_target,played_number,resp_number,is_correct,reaction_time
,2024-07-26 13:33:50,sub_118,3,distance,cathedral,spatial_unmasking,1,0,0,0,_two_,talker-p248_sex-f_text-_two_.wav,p248,f,5,1,2.0,7.0,RX81,6,0.0,0.0,7.0,92.34149293193902,babble-reversed_n13_p318-nine-p307-eight-p229-two-p284-one-p248-three-p245-five.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,2,2.0,True,1.1875157356262207
,2024-07-26 13:33:54,sub_118,3,distance,cathedral,spatial_unmasking,1,1,0,0,_nine_,talker-p248_sex-f_text-_nine_.wav,p248,f,5,2,2.0,7.0,RX81,6,0.0,0.0,7.0,88.34149293193902,babble-reversed_n13_p229-two-p318-eight-p256-three-p268-one-p248-nine-p284-five.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,9,9.0,True,1.1250154972076416
,2024-07-26 13:33:58,sub_118,3,distance,cathedral,spatial_unmasking,1,2,0,0,_nine_,talker-p248_sex-f_text-_nine_.wav,p248,f,5,3,2.0,7.0,RX81,6,0.0,0.0,7.0,84.341492931939,babble-reversed_n13_p318-five-p256-nine-p307-eight-p248-two-p245-four-p284-three.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,9,5.0,False,1.37501859664917
,2024-07-26 13:34:02,sub_118,3,distance,cathedral,spatial_unmasking,1,3,0,0,_five_,talker-p248_sex-f_text-_five_.wav,p248,f,5,4,2.0,7.0,RX81,6,0.0,0.0,7.0,86.341492931939,babble-reversed_n13_p256-four-p229-eight-p307-five-p248-three-p245-one-p284-two.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,5,5.0,True,2.125027894973755
,2024-07-26 13:34:06,sub_118,3,distance,cathedral,spatial_unmasking,1,4,0,0,_six_,talker-p248_sex-f_text-_six_.wav,p248,f,5,5,2.0,7.0,RX81,6,0.0,0.0,7.0,86.34149293193902,babble-reversed_n13_p229-three-p256-nine-p318-five-p248-one-p245-eight-p284-two.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,6,6.0,True,1.1250152587890625
,2024-07-26 13:34:12,sub_118,3,distance,cathedral,spatial_unmasking,1,5,0,0,_four_,talker-p248_sex-f_text-_four_.wav,p248,f,5,6,2.0,7.0,RX81,6,0.0,0.0,7.0,84.341492931939,babble-reversed_n13_p256-four-p229-eight-p307-five-p248-three-p245-one-p284-two.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,4,3.0,False,4.25005841255188
,2024-07-26 13:34:16,sub_118,3,distance,cathedral,spatial_unmasking,1,6,0,0,_six_,talker-p248_sex-f_text-_six_.wav,p248,f,5,7,2.0,7.0,RX81,6,0.0,0.0,7.0,85.34149293193903,babble-reversed_n13_p318-five-p229-three-p256-four-p268-eight-p248-one-p245-nine.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,6,6.0,True,1.0000145435333252
,2024-07-26 13:34:19,sub_118,3,distance,cathedral,spatial_unmasking,1,7,0,0,_three_,talker-p248_sex-f_text-_three_.wav,p248,f,5,8,2.0,7.0,RX81,6,0.0,0.0,7.0,85.34149293193903,babble-reversed_n13_p307-nine-p318-two-p256-one-p245-three-p268-four-p248-eight.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,3,3.0,True,1.1250152587890625
,2024-07-26 13:34:23,sub_118,3,distance,cathedral,spatial_unmasking,1,8,0,0,_five_,talker-p248_sex-f_text-_five_.wav,p248,f,5,9,2.0,7.0,RX81,6,0.0,0.0,7.0,84.341492931939,babble-reversed_n13_p256-eight-p229-three-p307-nine-p245-five-p248-four-p268-two.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,5,5.0,True,1.187516450881958
,2024-07-26 13:34:26,sub_118,3,distance,cathedral,spatial_unmasking,1,9,0,0,_one_,talker-p248_sex-f_text-_one_.wav,p248,f,5,10,2.0,7.0,RX81,6,0.0,0.0,7.0,84.34149293193903,babble-reversed_n13_p229-five-p318-two-p307-eight-p268-three-p248-four-p245-one.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039427,mgb_normalisation,84.40078082039426,90.34149293193902,1,1.0,True,1.2500169277191162
