event_id,timestamp,subject_id,session_index,plane,setup,task,block,trial_index,headpose_offset_azi,headpose_offset_ele,target_number,target_filename,target_talker,target_sex,target_speaker_id,step_number:,distance_masker,distance_target,target_speaker_proc,target_speaker_chan,target_speaker_azi,target_speaker_ele,target_speaker_dist,target_stim_level,masker_filename,masker_speaker_id,masker_speaker_proc,masker_speaker_chan,masker_speaker_azi,masker_speaker_ele,masker_speaker_dist,masker_stim_level,normalisation_method,normalisation_level_masker,normalisation_level_target,played_number,resp_number,is_correct,reaction_time
,2024-06-25 11:23:44,0,3,distance,cathedral,spatial_unmasking,0,0,0,0,_five_,talker-p245_sex-f_text-_five_.wav,p245,f,5,1,2.0,7.0,RX81,6,0.0,0.0,7.0,85.34149293193903,babble-reversed_n13_p318-two-p307-three-p256-one-p284-nine-p248-six-p268-five.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,5,1.0,False,2.062325954437256
,2024-06-25 11:23:48,0,3,distance,cathedral,spatial_unmasking,0,1,0,0,_four_,talker-p245_sex-f_text-_four_.wav,p245,f,5,2,2.0,7.0,RX81,6,0.0,0.0,7.0,90.34149293193904,babble-reversed_n13_p256-eight-p229-three-p307-nine-p245-five-p248-four-p268-two.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,4,4.0,True,1.4998729228973389
,2024-06-25 11:23:52,0,3,distance,cathedral,spatial_unmasking,0,2,0,0,_one_,talker-p245_sex-f_text-_one_.wav,p245,f,5,3,2.0,7.0,RX81,6,0.0,0.0,7.0,87.34149293193902,babble-reversed_n13_p307-nine-p229-one-p256-eight-p248-four-p284-two-p268-three.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,1,1.0,True,1.3748836517333984
,2024-06-25 11:23:56,0,3,distance,cathedral,spatial_unmasking,0,3,0,0,_two_,talker-p245_sex-f_text-_two_.wav,p245,f,5,4,2.0,7.0,RX81,6,0.0,0.0,7.0,84.341492931939,babble-reversed_n13_p318-five-p256-nine-p307-two-p245-eight-p248-one-p284-four.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039427,mgb_normalisation,84.40078082039426,90.34149293193902,2,2.0,True,1.3748838901519775
,2024-06-25 11:23:59,0,3,distance,cathedral,spatial_unmasking,0,4,0,0,_one_,talker-p245_sex-f_text-_one_.wav,p245,f,5,5,2.0,7.0,RX81,6,0.0,0.0,7.0,81.341492931939,babble-reversed_n13_p229-two-p318-eight-p256-three-p268-one-p248-nine-p284-five.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,1,1.0,True,1.4373786449432373
,2024-06-25 11:24:03,0,3,distance,cathedral,spatial_unmasking,0,5,0,0,_four_,talker-p245_sex-f_text-_four_.wav,p245,f,5,6,2.0,7.0,RX81,6,0.0,0.0,7.0,78.34149293193902,babble-reversed_n13_p229-one-p318-eight-p256-three-p268-nine-p248-five-p284-four.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,4,4.0,True,1.312389612197876
,2024-06-25 11:24:07,0,3,distance,cathedral,spatial_unmasking,0,6,0,0,_one_,talker-p245_sex-f_text-_one_.wav,p245,f,5,7,2.0,7.0,RX81,6,0.0,0.0,7.0,75.341492931939,babble-reversed_n13_p318-three-p307-one-p256-five-p248-nine-p245-two-p284-eight.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,1,1.0,True,1.1873993873596191
,2024-06-25 11:24:10,0,3,distance,cathedral,spatial_unmasking,0,7,0,0,_three_,talker-p245_sex-f_text-_three_.wav,p245,f,5,8,2.0,7.0,RX81,6,0.0,0.0,7.0,72.34149293193903,babble-reversed_n13_p256-eight-p229-three-p307-nine-p245-five-p248-four-p268-two.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,3,2.0,False,1.1873993873596191
,2024-06-25 11:24:14,0,3,distance,cathedral,spatial_unmasking,0,8,0,0,_two_,talker-p245_sex-f_text-_two_.wav,p245,f,5,9,2.0,7.0,RX81,6,0.0,0.0,7.0,73.341492931939,babble-reversed_n13_p307-nine-p229-one-p256-eight-p248-four-p284-two-p268-three.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,2,3.0,False,1.1873996257781982
,2024-06-25 11:24:18,0,3,distance,cathedral,spatial_unmasking,0,9,0,0,_three_,talker-p245_sex-f_text-_three_.wav,p245,f,5,10,2.0,7.0,RX81,6,0.0,0.0,7.0,74.34149293193902,babble-reversed_n13_p307-one-p318-five-p256-nine-p248-eight-p284-six-p245-three.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,3,2.0,False,1.6249263286590576
,2024-06-25 11:24:22,0,3,distance,cathedral,spatial_unmasking,0,10,0,0,_one_,talker-p245_sex-f_text-_one_.wav,p245,f,5,11,2.0,7.0,RX81,6,0.0,0.0,7.0,75.341492931939,babble-reversed_n13_p229-nine-p318-one-p307-two-p248-eight-p245-five-p284-four.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,1,1.0,True,1.4998736381530762
,2024-06-25 11:24:25,0,3,distance,cathedral,spatial_unmasking,0,11,0,0,_three_,talker-p245_sex-f_text-_three_.wav,p245,f,5,12,2.0,7.0,RX81,6,0.0,0.0,7.0,74.34149293193902,babble-reversed_n13_p256-four-p229-eight-p307-five-p248-three-p245-one-p284-two.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,3,3.0,True,1.1873993873596191
,2024-06-25 11:24:29,0,3,distance,cathedral,spatial_unmasking,0,12,0,0,_two_,talker-p245_sex-f_text-_two_.wav,p245,f,5,13,2.0,7.0,RX81,6,0.0,0.0,7.0,73.341492931939,babble-reversed_n13_p318-nine-p307-eight-p229-two-p284-one-p248-three-p245-five.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,2,2.0,True,1.1249051094055176
