event_id,timestamp,subject_id,session_index,plane,setup,task,block,trial_index,headpose_offset_azi,headpose_offset_ele,target_number,target_filename,target_talker,target_sex,target_speaker_id,step_number:,distance_masker,distance_target,target_speaker_proc,target_speaker_chan,target_speaker_azi,target_speaker_ele,target_speaker_dist,target_stim_level,masker_filename,masker_speaker_id,masker_speaker_proc,masker_speaker_chan,masker_speaker_azi,masker_speaker_ele,masker_speaker_dist,masker_stim_level,normalisation_method,normalisation_level_masker,normalisation_level_target,played_number,resp_number,is_correct,reaction_time
,2024-06-25 09:40:14,99,3,distance,cathedral,spatial_unmasking,0,0,0,0,_five_,talker-p248_sex-f_text-_five_.wav,p248,f,5,1,2.0,7.0,RX81,6,0.0,0.0,7.0,85.341492931939,babble-reversed_n13_p256-one-p318-five-p229-eight-p268-six-p248-two-p245-four.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039427,mgb_normalisation,84.40078082039426,90.34149293193902,5,5.0,True,1.4998962879180908
,2024-06-25 09:40:18,99,3,distance,cathedral,spatial_unmasking,0,1,0,0,_three_,talker-p248_sex-f_text-_three_.wav,p248,f,5,2,2.0,7.0,RX81,6,0.0,0.0,7.0,78.34149293193902,babble-reversed_n13_p318-three-p307-one-p256-five-p248-nine-p245-two-p284-eight.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,3,3.0,True,1.940206527709961
,2024-06-25 09:40:23,99,3,distance,cathedral,spatial_unmasking,0,2,0,0,_one_,talker-p248_sex-f_text-_one_.wav,p248,f,5,3,2.0,7.0,RX81,6,0.0,0.0,7.0,71.34149293193902,babble-reversed_n13_p256-three-p318-eight-p307-one-p284-six-p245-four-p248-five.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,1,1.0,True,3.1884260177612305
,2024-06-25 09:40:28,99,3,distance,cathedral,spatial_unmasking,0,3,0,0,_five_,talker-p248_sex-f_text-_five_.wav,p248,f,5,4,2.0,7.0,RX81,6,0.0,0.0,7.0,64.341492931939,babble-reversed_n13_p307-eight-p229-nine-p256-six-p268-five-p245-two-p284-one.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,5,5.0,True,2.49727201461792
,2024-06-25 09:40:33,99,3,distance,cathedral,spatial_unmasking,0,4,0,0,_five_,talker-p248_sex-f_text-_five_.wav,p248,f,5,5,2.0,7.0,RX81,6,0.0,0.0,7.0,57.34149293193901,babble-reversed_n13_p307-two-p256-four-p318-three-p284-eight-p248-five-p245-nine.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039427,mgb_normalisation,84.40078082039426,90.34149293193902,5,5.0,True,2.111295461654663
,2024-06-25 09:40:38,99,3,distance,cathedral,spatial_unmasking,0,5,0,0,_five_,talker-p248_sex-f_text-_five_.wav,p248,f,5,6,2.0,7.0,RX81,6,0.0,0.0,7.0,50.341492931939,babble-reversed_n13_p307-six-p318-two-p229-four-p284-nine-p268-one-p248-five.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,5,2.0,False,2.5620148181915283
,2024-06-25 09:40:42,99,3,distance,cathedral,spatial_unmasking,0,6,0,0,_two_,talker-p248_sex-f_text-_two_.wav,p248,f,5,7,2.0,7.0,RX81,6,0.0,0.0,7.0,55.34149293193902,babble-reversed_n13_p256-four-p229-two-p318-five-p268-one-p248-eight-p245-three.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,2,3.0,False,2.000911235809326
,2024-06-25 09:40:48,99,3,distance,cathedral,spatial_unmasking,0,7,0,0,_three_,talker-p248_sex-f_text-_three_.wav,p248,f,5,8,2.0,7.0,RX81,6,0.0,0.0,7.0,60.341492931939015,babble-reversed_n13_p307-six-p256-one-p318-three-p248-two-p245-four-p284-nine.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,3,3.0,True,3.6246871948242174
,2024-06-25 09:40:53,99,3,distance,cathedral,spatial_unmasking,0,8,0,0,_one_,talker-p248_sex-f_text-_one_.wav,p248,f,5,9,2.0,7.0,RX81,6,0.0,0.0,7.0,60.34149293193902,babble-reversed_n13_p307-nine-p318-eight-p256-three-p245-one-p248-six-p268-four.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,1,1.0,True,2.188685655593872
,2024-06-25 09:40:57,99,3,distance,cathedral,spatial_unmasking,0,9,0,0,_two_,talker-p248_sex-f_text-_two_.wav,p248,f,5,10,2.0,7.0,RX81,6,0.0,0.0,7.0,57.34149293193902,babble-reversed_n13_p307-two-p256-four-p318-three-p284-eight-p248-five-p245-nine.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039427,mgb_normalisation,84.40078082039426,90.34149293193902,2,1.0,False,1.9996230602264404
,2024-06-25 09:41:03,99,3,distance,cathedral,spatial_unmasking,0,10,0,0,_one_,talker-p248_sex-f_text-_one_.wav,p248,f,5,11,2.0,7.0,RX81,6,0.0,0.0,7.0,58.34149293193902,babble-reversed_n13_p318-nine-p256-five-p307-eight-p268-three-p248-one-p245-four.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,1,3.0,False,3.3757882118225098
,2024-06-25 09:41:08,99,3,distance,cathedral,spatial_unmasking,0,11,0,0,_one_,talker-p248_sex-f_text-_one_.wav,p248,f,5,12,2.0,7.0,RX81,6,0.0,0.0,7.0,59.341492931939015,babble-reversed_n13_p307-nine-p318-eight-p256-three-p245-one-p248-six-p268-four.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,1,3.0,False,2.4375460147857666
,2024-06-25 09:41:13,99,3,distance,cathedral,spatial_unmasking,0,12,0,0,_one_,talker-p248_sex-f_text-_one_.wav,p248,f,5,13,2.0,7.0,RX81,6,0.0,0.0,7.0,60.34149293193902,babble-reversed_n13_p318-one-p307-five-p256-nine-p248-six-p268-three-p245-four.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,1,3.0,False,2.7349979877471924
,2024-06-25 09:41:18,99,3,distance,cathedral,spatial_unmasking,0,13,0,0,_four_,talker-p248_sex-f_text-_four_.wav,p248,f,5,14,2.0,7.0,RX81,6,0.0,0.0,7.0,61.34149293193901,babble-reversed_n13_p229-three-p256-one-p307-four-p245-eight-p248-six-p284-nine.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,4,3.0,False,2.312312126159668
,2024-06-25 09:41:21,99,3,distance,cathedral,spatial_unmasking,0,14,0,0,_three_,talker-p248_sex-f_text-_three_.wav,p248,f,5,15,2.0,7.0,RX81,6,0.0,0.0,7.0,62.341492931939015,babble-reversed_n13_p318-five-p256-nine-p307-two-p245-eight-p248-one-p284-four.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039427,mgb_normalisation,84.40078082039426,90.34149293193902,3,1.0,False,1.5009253025054932
,2024-06-25 09:41:26,99,3,distance,cathedral,spatial_unmasking,0,15,0,0,_two_,talker-p248_sex-f_text-_two_.wav,p248,f,5,16,2.0,7.0,RX81,6,0.0,0.0,7.0,63.34149293193902,babble-reversed_n13_p307-five-p229-three-p256-two-p245-six-p284-eight-p248-four.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,2,2.0,True,2.5030808448791504
,2024-06-25 09:41:32,99,3,distance,cathedral,spatial_unmasking,0,16,0,0,_two_,talker-p248_sex-f_text-_two_.wav,p248,f,5,17,2.0,7.0,RX81,6,0.0,0.0,7.0,63.34149293193902,babble-reversed_n13_p256-six-p229-nine-p318-eight-p268-three-p248-five-p284-one.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039427,mgb_normalisation,84.40078082039426,90.34149293193902,2,1.0,False,3.374232769012451
,2024-06-25 09:41:37,99,3,distance,cathedral,spatial_unmasking,0,17,0,0,_two_,talker-p248_sex-f_text-_two_.wav,p248,f,5,18,2.0,7.0,RX81,6,0.0,0.0,7.0,64.34149293193902,babble-reversed_n13_p229-four-p318-nine-p307-five-p248-two-p245-six-p268-three.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039427,mgb_normalisation,84.40078082039426,90.34149293193902,2,2.0,True,2.313315153121948
,2024-06-25 09:41:41,99,3,distance,cathedral,spatial_unmasking,0,18,0,0,_three_,talker-p248_sex-f_text-_three_.wav,p248,f,5,19,2.0,7.0,RX81,6,0.0,0.0,7.0,64.341492931939,babble-reversed_n13_p256-eight-p229-three-p307-nine-p245-five-p248-four-p268-two.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,3,4.0,False,1.249913215637207
,2024-06-25 09:41:44,99,3,distance,cathedral,spatial_unmasking,0,19,0,0,_four_,talker-p248_sex-f_text-_four_.wav,p248,f,5,20,2.0,7.0,RX81,6,0.0,0.0,7.0,65.34149293193902,babble-reversed_n13_p256-four-p307-one-p318-nine-p284-six-p248-three-p268-five.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,4,3.0,False,1.374903917312622
,2024-06-25 09:41:49,99,3,distance,cathedral,spatial_unmasking,0,20,0,0,_three_,talker-p248_sex-f_text-_three_.wav,p248,f,5,21,2.0,7.0,RX81,6,0.0,0.0,7.0,66.34149293193902,babble-reversed_n13_p318-six-p307-two-p256-three-p268-one-p248-eight-p245-five.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039427,mgb_normalisation,84.40078082039426,90.34149293193902,3,2.0,False,2.254045248031616
,2024-06-25 09:41:53,99,3,distance,cathedral,spatial_unmasking,0,21,0,0,_five_,talker-p248_sex-f_text-_five_.wav,p248,f,5,22,2.0,7.0,RX81,6,0.0,0.0,7.0,67.341492931939,babble-reversed_n13_p229-eight-p256-nine-p318-one-p268-four-p284-six-p245-five.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,5,1.0,False,1.749380350112915
,2024-06-25 09:41:57,99,3,distance,cathedral,spatial_unmasking,0,22,0,0,_two_,talker-p248_sex-f_text-_two_.wav,p248,f,5,23,2.0,7.0,RX81,6,0.0,0.0,7.0,68.34149293193902,babble-reversed_n13_p318-three-p229-six-p256-two-p284-nine-p248-eight-p268-four.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,2,3.0,False,1.3758838176727295
,2024-06-25 09:42:01,99,3,distance,cathedral,spatial_unmasking,0,23,0,0,_five_,talker-p248_sex-f_text-_five_.wav,p248,f,5,24,2.0,7.0,RX81,6,0.0,0.0,7.0,69.341492931939,babble-reversed_n13_p256-nine-p229-one-p307-three-p284-four-p248-six-p245-two.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039427,mgb_normalisation,84.40078082039426,90.34149293193902,5,2.0,False,1.7500889301300049
,2024-06-25 09:42:05,99,3,distance,cathedral,spatial_unmasking,0,24,0,0,_four_,talker-p248_sex-f_text-_four_.wav,p248,f,5,25,2.0,7.0,RX81,6,0.0,0.0,7.0,70.34149293193902,babble-reversed_n13_p229-three-p307-two-p256-nine-p268-eight-p284-six-p245-five.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,4,1.0,False,1.249910593032837
,2024-06-25 09:42:08,99,3,distance,cathedral,spatial_unmasking,0,25,0,0,_four_,talker-p248_sex-f_text-_four_.wav,p248,f,5,26,2.0,7.0,RX81,6,0.0,0.0,7.0,71.34149293193902,babble-reversed_n13_p307-five-p229-two-p318-four-p248-three-p245-nine-p268-eight.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,4,2.0,False,1.2499148845672607
,2024-06-25 09:42:12,99,3,distance,cathedral,spatial_unmasking,0,26,0,0,_two_,talker-p248_sex-f_text-_two_.wav,p248,f,5,27,2.0,7.0,RX81,6,0.0,0.0,7.0,72.34149293193903,babble-reversed_n13_p318-four-p256-five-p229-three-p284-one-p245-eight-p248-nine.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039427,mgb_normalisation,84.40078082039426,90.34149293193902,2,1.0,False,1.172618389129639
,2024-06-25 09:42:16,99,3,distance,cathedral,spatial_unmasking,0,27,0,0,_five_,talker-p248_sex-f_text-_five_.wav,p248,f,5,28,2.0,7.0,RX81,6,0.0,0.0,7.0,73.341492931939,babble-reversed_n13_p229-five-p256-six-p307-three-p248-eight-p245-two-p284-four.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039427,mgb_normalisation,84.40078082039426,90.34149293193902,5,2.0,False,2.000215768814087
,2024-06-25 09:42:20,99,3,distance,cathedral,spatial_unmasking,0,28,0,0,_one_,talker-p248_sex-f_text-_one_.wav,p248,f,5,29,2.0,7.0,RX81,6,0.0,0.0,7.0,74.34149293193902,babble-reversed_n13_p318-one-p256-two-p307-six-p284-four-p268-nine-p248-eight.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,1,1.0,True,1.6248877048492432
,2024-06-25 09:42:24,99,3,distance,cathedral,spatial_unmasking,0,29,0,0,_three_,talker-p248_sex-f_text-_three_.wav,p248,f,5,30,2.0,7.0,RX81,6,0.0,0.0,7.0,74.34149293193902,babble-reversed_n13_p229-eight-p307-four-p318-five-p248-nine-p284-six-p245-three.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,3,3.0,True,1.4374003410339355
,2024-06-25 09:42:28,99,3,distance,cathedral,spatial_unmasking,0,30,0,0,_one_,talker-p248_sex-f_text-_one_.wav,p248,f,5,31,2.0,7.0,RX81,6,0.0,0.0,7.0,73.34149293193902,babble-reversed_n13_p307-eight-p256-one-p318-nine-p245-three-p248-four-p268-six.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039427,mgb_normalisation,84.40078082039426,90.34149293193902,1,1.0,True,1.248575210571289
,2024-06-25 09:42:31,99,3,distance,cathedral,spatial_unmasking,0,31,0,0,_one_,talker-p248_sex-f_text-_one_.wav,p248,f,5,32,2.0,7.0,RX81,6,0.0,0.0,7.0,73.34149293193902,babble-reversed_n13_p307-four-p256-three-p318-one-p245-nine-p268-six-p248-two.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,1,2.0,False,1.25069260597229
,2024-06-25 09:42:35,99,3,distance,cathedral,spatial_unmasking,0,32,0,0,_one_,talker-p248_sex-f_text-_one_.wav,p248,f,5,33,2.0,7.0,RX81,6,0.0,0.0,7.0,74.34149293193902,babble-reversed_n13_p229-one-p318-six-p307-nine-p248-two-p268-four-p284-eight.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,1,1.0,True,1.2499139308929443
,2024-06-25 09:42:39,99,3,distance,cathedral,spatial_unmasking,0,33,0,0,_one_,talker-p248_sex-f_text-_one_.wav,p248,f,5,34,2.0,7.0,RX81,6,0.0,0.0,7.0,74.34149293193902,babble-reversed_n13_p256-six-p229-nine-p318-eight-p268-three-p248-five-p284-one.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039427,mgb_normalisation,84.40078082039426,90.34149293193902,1,1.0,True,1.6248879432678225
,2024-06-25 09:42:43,99,3,distance,cathedral,spatial_unmasking,0,34,0,0,_five_,talker-p248_sex-f_text-_five_.wav,p248,f,5,35,2.0,7.0,RX81,6,0.0,0.0,7.0,73.341492931939,babble-reversed_n13_p307-four-p229-six-p318-eight-p248-two-p268-nine-p284-five.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,5,5.0,True,1.4413094520568848
,2024-06-25 09:42:46,99,3,distance,cathedral,spatial_unmasking,0,35,0,0,_one_,talker-p248_sex-f_text-_one_.wav,p248,f,5,36,2.0,7.0,RX81,6,0.0,0.0,7.0,73.34149293193902,babble-reversed_n13_p256-nine-p229-six-p307-one-p268-two-p248-three-p245-eight.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,1,3.0,False,1.187202215194702
,2024-06-25 09:42:50,99,3,distance,cathedral,spatial_unmasking,0,36,0,0,_two_,talker-p248_sex-f_text-_two_.wav,p248,f,5,37,2.0,7.0,RX81,6,0.0,0.0,7.0,74.34149293193902,babble-reversed_n13_p307-one-p318-five-p229-four-p268-eight-p284-two-p245-three.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,2,1.0,False,1.312434196472168
,2024-06-25 09:42:55,99,3,distance,cathedral,spatial_unmasking,0,37,0,0,_two_,talker-p248_sex-f_text-_two_.wav,p248,f,5,38,2.0,7.0,RX81,6,0.0,0.0,7.0,75.34149293193903,babble-reversed_n13_p307-nine-p229-three-p256-two-p268-four-p248-six-p284-five.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,2,5.0,False,2.562293767929077
,2024-06-25 09:42:59,99,3,distance,cathedral,spatial_unmasking,0,38,0,0,_four_,talker-p248_sex-f_text-_four_.wav,p248,f,5,39,2.0,7.0,RX81,6,0.0,0.0,7.0,76.34149293193902,babble-reversed_n13_p318-nine-p229-five-p256-six-p284-three-p245-four-p268-eight.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,4,1.0,False,1.3749051094055176
,2024-06-25 09:43:03,99,3,distance,cathedral,spatial_unmasking,0,39,0,0,_five_,talker-p248_sex-f_text-_five_.wav,p248,f,5,40,2.0,7.0,RX81,6,0.0,0.0,7.0,77.341492931939,babble-reversed_n13_p318-one-p256-four-p307-nine-p245-six-p284-eight-p248-two.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,5,5.0,True,1.3751327991485596
,2024-06-25 09:43:07,99,3,distance,cathedral,spatial_unmasking,0,40,0,0,_four_,talker-p248_sex-f_text-_four_.wav,p248,f,5,41,2.0,7.0,RX81,6,0.0,0.0,7.0,77.341492931939,babble-reversed_n13_p229-two-p318-eight-p256-three-p268-one-p248-nine-p284-five.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,4,1.0,False,1.6256468296051023
,2024-06-25 09:43:11,99,3,distance,cathedral,spatial_unmasking,0,41,0,0,_three_,talker-p248_sex-f_text-_three_.wav,p248,f,5,42,2.0,7.0,RX81,6,0.0,0.0,7.0,78.34149293193902,babble-reversed_n13_p307-two-p229-nine-p318-six-p245-three-p284-eight-p268-five.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039427,mgb_normalisation,84.40078082039426,90.34149293193902,3,3.0,True,1.3749043941497805
,2024-06-25 09:43:14,99,3,distance,cathedral,spatial_unmasking,0,42,0,0,_one_,talker-p248_sex-f_text-_one_.wav,p248,f,5,43,2.0,7.0,RX81,6,0.0,0.0,7.0,78.34149293193902,babble-reversed_n13_p256-six-p318-one-p229-four-p248-five-p284-eight-p268-nine.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,1,1.0,True,1.3124089241027832
,2024-06-25 09:43:18,99,3,distance,cathedral,spatial_unmasking,0,43,0,0,_two_,talker-p248_sex-f_text-_two_.wav,p248,f,5,44,2.0,7.0,RX81,6,0.0,0.0,7.0,77.34149293193903,babble-reversed_n13_p318-one-p256-four-p307-nine-p245-six-p284-eight-p248-two.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,2,2.0,True,1.247978925704956
,2024-06-25 09:43:22,99,3,distance,cathedral,spatial_unmasking,0,44,0,0,_three_,talker-p248_sex-f_text-_three_.wav,p248,f,5,45,2.0,7.0,RX81,6,0.0,0.0,7.0,77.34149293193902,babble-reversed_n13_p229-eight-p256-five-p307-two-p245-six-p284-four-p268-three.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,3,4.0,False,1.314512014389038
,2024-06-25 09:43:25,99,3,distance,cathedral,spatial_unmasking,0,45,0,0,_two_,talker-p248_sex-f_text-_two_.wav,p248,f,5,46,2.0,7.0,RX81,6,0.0,0.0,7.0,78.34149293193902,babble-reversed_n13_p229-one-p256-three-p318-five-p268-six-p245-four-p248-eight.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039427,mgb_normalisation,84.40078082039426,90.34149293193902,2,2.0,True,1.1874184608459473
,2024-06-25 09:43:29,99,3,distance,cathedral,spatial_unmasking,0,46,0,0,_one_,talker-p248_sex-f_text-_one_.wav,p248,f,5,47,2.0,7.0,RX81,6,0.0,0.0,7.0,78.34149293193902,babble-reversed_n13_p318-one-p256-six-p229-five-p245-two-p268-four-p284-three.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,1,1.0,True,1.124922752380371
,2024-06-25 09:43:32,99,3,distance,cathedral,spatial_unmasking,0,47,0,0,_five_,talker-p248_sex-f_text-_five_.wav,p248,f,5,48,2.0,7.0,RX81,6,0.0,0.0,7.0,77.341492931939,babble-reversed_n13_p307-four-p318-nine-p256-two-p245-five-p248-six-p268-eight.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,5,5.0,True,1.2489867210388184
,2024-06-25 09:43:36,99,3,distance,cathedral,spatial_unmasking,0,48,0,0,_three_,talker-p248_sex-f_text-_three_.wav,p248,f,5,49,2.0,7.0,RX81,6,0.0,0.0,7.0,77.34149293193902,babble-reversed_n13_p229-one-p318-three-p307-four-p284-nine-p268-five-p248-six.wav,0,RX81,1,0.0,0.0,2.0,84.40078082039426,mgb_normalisation,84.40078082039426,90.34149293193902,3,3.0,True,1.440349578857422
