event_id,subject,step_number:,distance_masker,distance_target,level_masker,level_target,masker_filename,target_filename,normalisation_method,normalisation_level_masker,normalisation_level_target,played_number,response_number,is_correct
0,102,1,6.0,7.0,89.31368318402099,85.341492931939,.\data\stim_files\babble-numbers-reversed-n13-shifted_resamp_48828\babble-reversed_n13_p256-four-p307-eight-p318-two-p248-three-p284-nine-p268-one.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p284_sex-f_text-_six_.wav,mgb_normalisation,89.31368318402099,90.34149293193902,6,6.0,True
0,102,2,6.0,7.0,89.31368318402099,78.341492931939,.\data\stim_files\babble-numbers-reversed-n13-shifted_resamp_48828\babble-reversed_n13_p307-six-p256-three-p229-eight-p268-nine-p284-four-p245-two.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p284_sex-f_text-_four_.wav,mgb_normalisation,89.31368318402099,90.34149293193902,4,4.0,True
0,102,3,6.0,7.0,89.31368318402099,71.34149293193902,.\data\stim_files\babble-numbers-reversed-n13-shifted_resamp_48828\babble-reversed_n13_p256-nine-p307-one-p318-five-p248-six-p245-three-p284-four.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p284_sex-f_text-_eight_.wav,mgb_normalisation,89.31368318402099,90.34149293193902,8,1.0,False
0,102,4,6.0,7.0,89.31368318402099,76.34149293193902,.\data\stim_files\babble-numbers-reversed-n13-shifted_resamp_48828\babble-reversed_n13_p256-four-p229-two-p318-five-p268-one-p248-eight-p245-three.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p284_sex-f_text-_two_.wav,mgb_normalisation,89.31368318402099,90.34149293193902,2,4.0,False
0,102,5,6.0,7.0,89.31368318402099,81.34149293193902,.\data\stim_files\babble-numbers-reversed-n13-shifted_resamp_48828\babble-reversed_n13_p318-six-p256-one-p229-five-p284-two-p268-four-p248-eight.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p284_sex-f_text-_eight_.wav,mgb_normalisation,89.31368318402099,90.34149293193902,8,6.0,False
0,102,6,6.0,7.0,89.31368318402099,86.34149293193902,.\data\stim_files\babble-numbers-reversed-n13-shifted_resamp_48828\babble-reversed_n13_p256-eight-p318-two-p307-five-p245-four-p268-nine-p284-one.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p284_sex-f_text-_three_.wav,mgb_normalisation,89.31368318402099,90.34149293193902,3,3.0,True
0,102,7,6.0,7.0,89.31368318402099,86.341492931939,.\data\stim_files\babble-numbers-reversed-n13-shifted_resamp_48828\babble-reversed_n13_p256-three-p318-two-p229-nine-p248-four-p284-one-p268-eight.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p284_sex-f_text-_four_.wav,mgb_normalisation,89.31368318402099,90.34149293193902,4,4.0,True
0,102,8,6.0,7.0,89.313683184021,83.34149293193902,.\data\stim_files\babble-numbers-reversed-n13-shifted_resamp_48828\babble-reversed_n13_p229-four-p307-five-p256-one-p245-three-p268-six-p248-two.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p284_sex-f_text-_one_.wav,mgb_normalisation,89.31368318402099,90.34149293193902,1,1.0,True
0,102,9,6.0,7.0,89.31368318402099,83.34149293193902,.\data\stim_files\babble-numbers-reversed-n13-shifted_resamp_48828\babble-reversed_n13_p256-three-p318-two-p229-nine-p248-four-p284-one-p268-eight.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p284_sex-f_text-_nine_.wav,mgb_normalisation,89.31368318402099,90.34149293193902,9,5.0,False
0,102,10,6.0,7.0,89.31368318402099,84.341492931939,.\data\stim_files\babble-numbers-reversed-n13-shifted_resamp_48828\babble-reversed_n13_p318-eight-p256-one-p229-six-p268-two-p284-nine-p245-three.wav,data\stim_files\tts-numbers_n13_resamp_48828\talker-p284_sex-f_text-_five_.wav,mgb_normalisation,89.31368318402099,90.34149293193902,5,5.0,True
